Descrição;Preço;Estrelas;TotalReviews;URL;Loja;Categoria
Refrigerador Electrolux Cycle Defrost 260 Litros Branco DC35A  127 Volts;1732.3;4;144;https://www.magazineluiza.com.br/refrigerador-electrolux-cycle-defrost-260-litros-branco-dc35a-127-volts/p/gf2ce3a237/ed/refr/;Megazine Luiza;Geladeira
Geladeira Top Freezer com Dispenser de Água Platinum 400L (DW44S);2909.97;4;57;https://www.magazineluiza.com.br/geladeira-top-freezer-com-dispenser-de-agua-platinum-400l-dw44s-electrolux/p/ahch37060k/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Electrolux Frost Free;3799.0;4;22;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-inverse-branca-454l-db53/p/013080201/ed/rinv/;Megazine Luiza;Geladeira
Geladeira Consul Cycle Defrost Duplex 334 litros Branca com Freezer Supercapacidade 127V - CRD37EB;2227.0;4;25;https://www.magazineluiza.com.br/geladeira-consul-cycle-defrost-duplex-334-litros-branca-com-freezer-supercapacidade-127v-crd37eb/p/ca8j29jb2j/ed/refr/;Megazine Luiza;Geladeira
Geladeira Brastemp Frost Free Inverse 573 litros cor Inox com Smart Bar - BRE80AK;6209.0;3;6;https://www.magazineluiza.com.br/geladeira-brastemp-frost-free-inverse-573-litros-cor-inox-com-smart-bar-bre80ak/p/9131498/ed/rinv/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Continental Frost Free;2599.0;4;36;https://www.magazineluiza.com.br/geladeira-refrigerador-continental-frost-free-duplex-branca-394l-tc44/p/013090200/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Consul Cycle Defrost Duplex;2248.0;4;124;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-cycle-defrost-duplex-branca-334l-crd37-ebana/p/202957200/ed/refr/;Megazine Luiza;Geladeira
Geladeira Electrolux Top Freezer 402L Branco (DF44) 127V;2427.49;5;13;https://www.magazineluiza.com.br/geladeira-electrolux-top-freezer-402l-branco-df44-127v/p/hbg2fgf2f3/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Samsung Frost Free Inverter;3699.0;4;27;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-frost-free-inverter-duplex-inox-look-385l-powervolt-evolution-rt38/p/013091500/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Consul Frost Free;3248.0;4;12;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-frost-free-duplex-410l-crm50hk/p/013095100/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Brastemp Frost Free Evox;3699.0;4;49;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-frost-free-evox-duplex-400l-brm54-hkana/p/013081800/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Samsung Frost Free Inverter;4299.0;3;19;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-frost-free-inverter-duplex-inox-look-460l-powervolt-evolution-rt46/p/013091200/ed/refr/;Megazine Luiza;Geladeira
Geladeira Consul Frost Free Duplex 410 litros com Espaço Flex cor Branca Com Controle Interno de Temperatura CRM50HB;3279.0;5;1;https://www.magazineluiza.com.br/geladeira-consul-frost-free-duplex-410-litros-com-espaco-flex-cor-branca-com-controle-interno-de-temperatura-crm50hb/p/dd0h1j6839/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Consul Frost Free Duplex;2848.0;4;262;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-frost-free-duplex-branca-386l-com-prateleira-dobravel-crm43nbana/p/013075001/ed/refr/;Megazine Luiza;Geladeira
Geladeira Brastemp Frost Free Inverse 573 litros Branca com Smart Bar - BRE80AB;5041.0;5;3;https://www.magazineluiza.com.br/geladeira-brastemp-frost-free-inverse-573-litros-branca-com-smart-bar-bre80ab/p/9169835/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Electrolux Frost Free Inox;4399.0;4;26;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-inox-inverse-454l-painel-blue-touch-db53x/p/013080400/ed/rinv/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Philco Frost Free;4743.9;4;13;https://www.magazineluiza.com.br/geladeira-refrigerador-philco-frost-free-side-by-side-489l-prf504i/p/226437000/ed/refr/;Megazine Luiza;Geladeira
Refrigerador Electrolux Cycle Defrost 260L Branco 127v - DC35A;1967.02;4;11;https://www.magazineluiza.com.br/refrigerador-electrolux-cycle-defrost-260l-branco-127v-dc35a/p/ddh91fb26a/ed/refr/;Megazine Luiza;Geladeira
Geladeira Brastemp Frost Free Duplex 375 litros cor Inox com Espaço Adapt - BRM45HK;3619.0;1;1;https://www.magazineluiza.com.br/geladeira-brastemp-frost-free-duplex-375-litros-cor-inox-com-espaco-adapt-brm45hk/p/5556956/ed/refr/;Megazine Luiza;Geladeira
Geladeira Electrolux 2 Portas Cycle Defrost 260L 127v Branco;1699.0;5;0;https://www.magazineluiza.com.br/geladeira-electrolux-2-portas-cycle-defrost-260l-127v-branco/p/5777638/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Brastemp 375 Litros BRM44, Frost Free, 2 Portas, Branco;2564.05;4;10;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-375-litros-brm44-frost-free-2-portas-branco/p/ddbej1dja6/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Electrolux Frost Free;3499.0;4;3;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-duplex-branca-431l-tf55-top-freezer/p/013016501/ed/refr/;Megazine Luiza;Geladeira
Geladeira Electrolux Top Freezer 382L Branco (TF42);2696.07;4;46;https://www.magazineluiza.com.br/geladeira-electrolux-top-freezer-382l-branco-tf42/p/abggf750e0/ed/refr/;Megazine Luiza;Geladeira
Geladeira Frost Free Electrolux 454 Litros Inverse Cor Inox (DB53X);3905.07;4;3;https://www.magazineluiza.com.br/geladeira-frost-free-electrolux-454-litros-inverse-cor-inox-db53x/p/7369658/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Consul Frost Free Duplex;3199.0;5;1;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-frost-free-duplex-branca-410l-crm50hb/p/013094000/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Electrolux Frost Free;3989.05;4;6;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-inverter-duplex-platinum-431l-if55s-top-freezer/p/222431300/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Brastemp Frost Free Evox;5279.0;4;7;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-frost-free-evox-573l-com-smart-bar-ative-inverse-maxi/p/013021200/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Continental Frost Free;2699.0;5;1;https://www.magazineluiza.com.br/geladeira-refrigerador-continental-frost-free-duplex-370l-prata-tc41s/p/225421300/ed/refr/;Megazine Luiza;Geladeira
Geladeira Consul Frost Free 342 litros Branca com Gavetão Hortifruti - CRB39AB;2398.0;5;2;https://www.magazineluiza.com.br/geladeira-consul-frost-free-342-litros-branca-com-gavetao-hortifruti-crb39ab/p/8316282/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Continental Frost Free;2659.0;5;1;https://www.magazineluiza.com.br/geladeira-refrigerador-continental-frost-free-duplex-branca-370l-tc41/p/013090000/ed/refr/;Megazine Luiza;Geladeira
Geladeira Refrigerador Brastemp 375 Litros Frost Free 2 Portas BRM44;2794.57;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-375-litros-frost-free-2-portas-brm44/p/5125814/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Frost Free 310 Litros Branco Electrolux (TF39);2045.07;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-310-litros-branco-electrolux-tf39/p/4962935/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Brastemp Frost Free French;5889.05;4;16;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-frost-free-french-door-branca-5406l-com-ice-maker-ative-bro80/p/084246400/ed/grfd/;Megazine Luiza;Geladeira
Geladeira Frost Free Electrolux 579 Litros 3 Portas Inverse Cor Inox (DM84X);6202.17;5;1;https://www.magazineluiza.com.br/geladeira-frost-free-electrolux-579-litros-3-portas-inverse-cor-inox-dm84x/p/6637885/ed/grfd/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Brastemp Frost Free Duplex;3399.0;4;59;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-frost-free-duplex-branca-400l-brm54-hbana/p/013081401/ed/ref2/;Megazine Luiza;Geladeira
Geladeira Duplex Electrolux 371 Litros Frost Free Branca DFN41 - 220V;2299.0;5;0;https://www.magazineluiza.com.br/geladeira-duplex-electrolux-371-litros-frost-free-branca-dfn41-220v/p/djfdfc2jf4/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Consul Frost Free Duplex;3548.0;3;5;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-frost-free-duplex-branca-397l-cre44ab/p/013087401/ed/rinv/;Megazine Luiza;Geladeira
Geladeira French Door Eco Inverter Philco Frost Free Inox PRF380l - 110V;3952.93;5;0;https://www.magazineluiza.com.br/geladeira-french-door-eco-inverter-philco-frost-free-inox-prf380l-110v/p/eafc4g1284/ed/grfd/;Megazine Luiza;Geladeira
Geladeira Side Inverse com Ice Maker Brastemp 540 Litros Frost Free Inox BRO80AK - 110V;6399.0;5;2;https://www.magazineluiza.com.br/geladeira-side-inverse-com-ice-maker-brastemp-540-litros-frost-free-inox-bro80ak-110v/p/edke96941g/ed/refr/;Megazine Luiza;Geladeira
Refrigerador Consul CRA30FB 261 Litros Branco 110v;1453.82;4;22;https://www.magazineluiza.com.br/refrigerador-consul-cra30fb-261-litros-branco-110v/p/ah17490415/ed/refr/;Megazine Luiza;Geladeira
Geladeira Refrigerador Electrolux 2 Portas 260 Litros Defrost - DC35A;1979.91;4;6;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-2-portas-260-litros-defrost-dc35a/p/ebjbjk993d/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Brastemp Frost Free Evox;4399.0;4;58;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-frost-free-evox-duplex-462l-brm56akana/p/013082800/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Electrolux Frost Free;3699.9;5;1;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-inverter-duplex-branca-431l-if55-top-freezer/p/222431100/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Electrolux Frost Free Inox;3199.0;4;27;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-inox-duplex-371l-dfx41/p/013080800/ed/refr/;Megazine Luiza;Geladeira
Geladeira Consul Frost Free CRM39 Duplex 340 litros com Prateleiras;2401.17;5;7;https://www.magazineluiza.com.br/geladeira-consul-frost-free-crm39-duplex-340-litros-com-prateleiras/p/kc4fked2ag/ed/ref2/;Megazine Luiza;Geladeira
Geladeira Duplex Consul 334 Litros Cycle Defrost Branca CRD37EB - 220V;1818.7;5;0;https://www.magazineluiza.com.br/geladeira-duplex-consul-334-litros-cycle-defrost-branca-crd37eb-220v/p/jjdb41c6k4/ed/refr/;Megazine Luiza;Geladeira
Geladeira Refrigerador Consul 334 Litros 2 Portas Classe A CRD37EB;1793.97;5;1;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-334-litros-2-portas-classe-a-crd37eb/p/7089710/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Inverse Frost Free 443L Brastemp BRE57AK Inox 220V;5070.39;3;1;https://www.magazineluiza.com.br/geladeira-refrigerador-inverse-frost-free-443l-brastemp-bre57ak-inox-220v/p/jac969257g/ed/rinv/;Megazine Luiza;Geladeira
Geladeira Side By Side Eco Inverter Philco 434 Litros Inox PRF533ID - 110V;4119.95;5;0;https://www.magazineluiza.com.br/geladeira-side-by-side-eco-inverter-philco-434-litros-inox-prf533id-110v/p/agb74akjdk/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Consul Degelo Seco 1 Porta;1804.05;4;28;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-degelo-seco-1-porta-branca-261l-com-gavetao-cra30-fbana/p/010053401/ed/refr/;Megazine Luiza;Geladeira
Refrigerador 2 Portas Consul 334 Litros Cycle Defrost Classe A;2159.91;5;0;https://www.magazineluiza.com.br/refrigerador-2-portas-consul-334-litros-cycle-defrost-classe-a/p/fhdgf9g1c5/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Frost Free 375L Brastemp BRM45HK Evox 220V;3091.57;4;4;https://www.magazineluiza.com.br/geladeira-refrigerador-frost-free-375l-brastemp-brm45hk-evox-220v/p/fjhb0dc2h9/ed/refr/;Megazine Luiza;Geladeira
Geladeira Brastemp Inverse Frost Free 443 Litros;4369.05;5;0;https://www.magazineluiza.com.br/geladeira-brastemp-inverse-frost-free-443-litros/p/aa6d27fgj0/ed/rinv/;Megazine Luiza;Geladeira
Geladeira Consul Frost Free Duplex 410 litros com Espaço Flex cor Inox Com Controle Interno de Temperatura CRM50HK;3619.0;5;1;https://www.magazineluiza.com.br/geladeira-consul-frost-free-duplex-410-litros-com-espaco-flex-cor-inox-com-controle-interno-de-temperatura-crm50hk/p/dhk8ghffk1/ed/refr/;Megazine Luiza;Geladeira
Geladeira Brastemp Frost Free Inverse 573 litros Branca com Smart Bar - BRE80AB;5041.0;5;3;https://www.magazineluiza.com.br/geladeira-brastemp-frost-free-inverse-573-litros-branca-com-smart-bar-bre80ab/p/9258928/ed/rinv/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Esmaltec Cycle Defrost - Duplex Branco 276L RCD34;1673.91;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-esmaltec-cycle-defrost-duplex-branco-276l-rcd34/p/bj9k9k21jj/ed/refr/;Megazine Luiza;Geladeira
Geladeira Samsung RF27T Inverter Frost Free Smart 3 Portas com Soundbar 614L Inox Preta;28709.0;3;3;https://www.magazineluiza.com.br/geladeira-samsung-rf27t-inverter-frost-free-smart-3-portas-com-soundbar-614l-inox-preta/p/geh3305707/ed/refr/;Megazine Luiza;Geladeira
Geladeira Refrigerador Electrolux 260 Litros Defrost 2 Portas Classe A DC35A;1682.37;5;2;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-260-litros-defrost-2-portas-classe-a-dc35a/p/7779872/ed/ref2/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Midea Frost Free;5399.0;4;7;https://www.magazineluiza.com.br/geladeira-refrigerador-midea-frost-free-side-by-side-capacidade-528l-rs5871/p/013091800/ed/grsb/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Top Freezer 474L Branco (TF56);3068.07;4;62;https://www.magazineluiza.com.br/geladeira-refrigerador-top-freezer-474l-branco-tf56-electrolux/p/dgcc08fhkc/ed/refr/;Megazine Luiza;Geladeira
Geladeira Brastemp Frost Free Duplex 400 litros cor Inox com Freeze Control - BRM54HK;3674.46;5;2;https://www.magazineluiza.com.br/geladeira-brastemp-frost-free-duplex-400-litros-cor-inox-com-freeze-control-brm54hk/p/7278466/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Consul Frost Free Evox;2399.0;4;39;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-frost-free-evox-1-porta-342l-com-gavetao-crb39-akana/p/217204200/ed/refr/;Megazine Luiza;Geladeira
Geladeira Brastemp Frost Free Duplex 500 litros Branca com Turbo Control;4759.0;5;0;https://www.magazineluiza.com.br/geladeira-brastemp-frost-free-duplex-500-litros-branca-com-turbo-control/p/7552223/ed/refr/;Megazine Luiza;Geladeira
Geladeira Consul CRE44AB Frost Free 2 Portas 397L;3599.91;5;0;https://www.magazineluiza.com.br/geladeira-consul-cre44ab-frost-free-2-portas-397l/p/ekd6fc18jg/ed/rinv/;Megazine Luiza;Geladeira
Geladeira Consul Frost Free CRM39 Duplex 340 litros com Prateleiras;2677.42;5;7;https://www.magazineluiza.com.br/geladeira-consul-frost-free-crm39-duplex-340-litros-com-prateleiras/p/hdb71gd546/ed/ref2/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Brastemp Frost Free Duplex;3999.0;4;39;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-frost-free-duplex-branca-462l-brm56-abana/p/013082201/ed/ref2/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Electrolux IF56B Inverter;5599.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-if56b-inverter-top-freezer-frost-free-474l-black-inox-look/p/231218500/ed/refr/;Megazine Luiza;Geladeira
Geladeira Brastemp Frost Free Inverse 443 litros cor Inox com Turbo Ice - BRE57AK;4595.66;5;0;https://www.magazineluiza.com.br/geladeira-brastemp-frost-free-inverse-443-litros-cor-inox-com-turbo-ice-bre57ak/p/7427807/ed/rinv/;Megazine Luiza;Geladeira
Geladeira Panasonic Bottom Freezer 2 Portas Frost Free 425L NR-BB53GV3 Preto;4999.0;5;0;https://www.magazineluiza.com.br/geladeira-panasonic-bottom-freezer-2-portas-frost-free-425l-nr-bb53gv3-preto/p/egc0g1b318/ed/rinv/;Megazine Luiza;Geladeira
Refrigerador/geladeira bt40 bd1xb aço escovado 2 portas 387l frost free -panasonic;2991.55;5;0;https://www.magazineluiza.com.br/refrigerador-geladeira-bt40-bd1xb-aco-escovado-2-portas-387l-frost-free-panasonic/p/befcc01361/ed/refr/;Megazine Luiza;Geladeira
Refrigerador Cycle Defrost 260L Branco DC35A 127V;2177.1;5;0;https://www.magazineluiza.com.br/refrigerador-cycle-defrost-260l-branco-dc35a-127v-electrolux/p/djh89j0445/ed/refr/;Megazine Luiza;Geladeira
Geladeira Panasonic Frost Free 387L Inox  NR-BT40BD1XB;2749.0;5;0;https://www.magazineluiza.com.br/geladeira-panasonic-frost-free-387l-inox-nr-bt40bd1xb/p/ed8b3d3ek9/ed/refr/;Megazine Luiza;Geladeira
Refrigerador 245 Litros Esmaltec 1 Porta Classe A ROC31;1413.8;5;0;https://www.magazineluiza.com.br/refrigerador-245-litros-esmaltec-1-porta-classe-a-roc31/p/6858451/ed/refr/;Megazine Luiza;Geladeira
Geladeira Inverse Inverter Electrolux 454 Litros Frost Free Branca IB53 - 220V;3316.15;5;0;https://www.magazineluiza.com.br/geladeira-inverse-inverter-electrolux-454-litros-frost-free-branca-ib53-220v/p/jf296f84fe/ed/refr/;Megazine Luiza;Geladeira
Geladeira Refrigerador Brastemp 375 Litros 2 Portas Frost Free BRM44HB;2804.92;4;3;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-375-litros-2-portas-frost-free-brm44hb/p/eh9cj7a426/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Consul Frost Free 1 Porta;2279.05;4;6;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-frost-free-1-porta-branca-342l-com-gavetao-crb39/p/010038301/ed/refr/;Megazine Luiza;Geladeira
Geladeira Consul Frost Free Duplex 450 litros com Espaço Flex cor Branca Com Painel Eletrônico Externo CRM56HB;3679.0;5;2;https://www.magazineluiza.com.br/geladeira-consul-frost-free-duplex-450-litros-com-espaco-flex-cor-branca-com-painel-eletronico-externo-crm56hb/p/ebg3j311f7/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Electrolux Frost Free;3399.0;5;3;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-duplex-platinum-382l-tw42s/p/013087700/ed/refr/;Megazine Luiza;Geladeira
Geladeira Consul Frost Free Duplex 450 litros com Espaço Flex cor Inox Com Painel Eletrônico Externo CRM56HK;4019.0;4;8;https://www.magazineluiza.com.br/geladeira-consul-frost-free-duplex-450-litros-com-espaco-flex-cor-inox-com-painel-eletronico-externo-crm56hk/p/ff5a96gkb7/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Philco Frost Free;4934.21;5;1;https://www.magazineluiza.com.br/geladeira-refrigerador-philco-frost-free-side-by-side-434l-prf533id/p/227666200/ed/refr/;Megazine Luiza;Geladeira
Geladeira Electrolux DC35A Defrost 2 Portas 260L;1979.91;4;6;https://www.magazineluiza.com.br/geladeira-electrolux-dc35a-defrost-2-portas-260l/p/fg80ke94a7/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Smart LG Side by Side;9879.05;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-smart-lg-side-by-side-inverter-601l-com-lg-thinq-gc-l247sluv-inox/p/224801700/ed/grsb/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Panasonic Frost Free;3229.05;4;24;https://www.magazineluiza.com.br/geladeira-refrigerador-panasonic-frost-free-duplex-branco-435l-nr-bt50bd3w/p/221811500/ed/refr/;Megazine Luiza;Geladeira
Geladeira Frost Free Electrolux DF44 402 Litros Duplex Branca 110V;2609.1;4;3;https://www.magazineluiza.com.br/geladeira-frost-free-electrolux-df44-402-litros-duplex-branca-110v/p/da9g8dak02/ed/refr/;Megazine Luiza;Geladeira
Geladeira Electrolux Top Freezer Frost Free Efficient Black Inox Look com Tecnologia Autosense (IF55B);4799.0;5;0;https://www.magazineluiza.com.br/geladeira-electrolux-top-freezer-frost-free-efficient-black-inox-look-com-tecnologia-autosense-if55b/p/ddf79j1288/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Consul Frost Free Duplex;2948.0;4;118;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-frost-free-duplex-386l-com-prateleira-dobravel-crm43-nkana/p/013000000/ed/ref2/;Megazine Luiza;Geladeira
Geladeira Electrolux Cycle Defrost 2 Portas DC51 475L Branca 110V;2788.2;5;1;https://www.magazineluiza.com.br/geladeira-electrolux-cycle-defrost-2-portas-dc51-475l-branca-110v/p/ck1ea5aceb/ed/refr/;Megazine Luiza;Geladeira
Geladeira Brastemp Inverse Frost Fr 2 Portas 443L Evox;4159.9;5;1;https://www.magazineluiza.com.br/geladeira-brastemp-inverse-frost-fr-2-portas-443l-evox/p/fgf258c4cd/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Consul Frost Free;2199.0;4;99;https://www.magazineluiza.com.br/geladeira-refrigerador-consul-frost-free-1-porta-branco-facilite-300l-crb36-abana/p/010038101/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Continental Frost Free;2999.0;4;4;https://www.magazineluiza.com.br/geladeira-refrigerador-continental-frost-free-duplex-prata-394l-tc44s/p/013090400/ed/ref2/;Megazine Luiza;Geladeira
Geladeira Brastemp Frost Free Duplex 462 litros cor Inox com Turbo Control;4163.26;5;0;https://www.magazineluiza.com.br/geladeira-brastemp-frost-free-duplex-462-litros-cor-inox-com-turbo-control/p/7770826/ed/refr/;Megazine Luiza;Geladeira
Geladeira Consul Frost Free Duplex 397 litros Evox com freezer embaixo - CRE44AK;4309.0;4;45;https://www.magazineluiza.com.br/geladeira-consul-frost-free-duplex-397-litros-evox-com-freezer-embaixo-cre44ak/p/ehgk47dde4/ed/refr/;Megazine Luiza;Geladeira
Refrigerador Samsung Frost Free Side by Side 501L;8899.0;4;3;https://www.magazineluiza.com.br/refrigerador-samsung-frost-free-side-by-side-501l-rs50n3413s8-az/p/221120200/ed/grsb/;Megazine Luiza;Geladeira
Geladeira Consul Frost Free Evox 397L CRE44AK;3749.0;5;4;https://www.magazineluiza.com.br/geladeira-consul-frost-free-evox-397l-cre44ak/p/eee6b486j9/ed/rinv/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Electrolux Frost Free;3099.0;4;15;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-duplex-branca-382l-tf42/p/221169200/ed/refr/;Megazine Luiza;Geladeira
Geladeira panasonic 2 portas bt50 branca 435l - 127v;2699.0;5;1;https://www.magazineluiza.com.br/geladeira-panasonic-2-portas-bt50-branca-435l-127v/p/kkhe3ageg3/ed/refr/;Megazine Luiza;Geladeira
Geladeira Top Freezer Duplex Electrolux 402 Litros Frost Free Inox DF44S - 110V;2600.05;5;0;https://www.magazineluiza.com.br/geladeira-top-freezer-duplex-electrolux-402-litros-frost-free-inox-df44s-110v/p/adh835h3fg/ed/refr/;Megazine Luiza;Geladeira
Geladeira Consul Frost Free 342 litros cor Inox com Gavetão Hortifruti CRB39AKANA;1925.42;4;22;https://www.magazineluiza.com.br/geladeira-consul-frost-free-342-litros-cor-inox-com-gavetao-hortifruti-crb39akana/p/hbcfb68f32/ed/refr/;Megazine Luiza;Geladeira
Geladeira Samsung Frost Free Duplex BAROSA com Smart Sensor e Dispenser de Água 432L Inox Look;6199.0;5;1;https://www.magazineluiza.com.br/geladeira-samsung-frost-free-duplex-barosa-com-smart-sensor-e-dispenser-de-agua-432l-inox-look/p/acag74hdd8/ed/rinv/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Samsung Frost Free Inverter;4464.05;5;1;https://www.magazineluiza.com.br/geladeira-refrigerador-samsung-frost-free-inverter-duplex-black-look-460l-powervolt-evolution-rt46/p/227187200/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Brastemp Frost Free Inverse;6079.05;4;5;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-frost-free-inverse-419l-bry59bk/p/227306400/ed/rinv/;Megazine Luiza;Geladeira
Geladeira Consul Facilite Frost Free 1 Porta 342L CRB39A Branco;2199.0;5;0;https://www.magazineluiza.com.br/geladeira-consul-facilite-frost-free-1-porta-342l-crb39a-branco/p/cf84f812b3/ed/ref1/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Electrolux Frost Free;3989.0;5;0;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-frost-free-duplex-branca-474l-df56-top-freezer/p/013016101/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Electrolux 240L RE31;2393.05;4;16;https://www.magazineluiza.com.br/geladeira-refrigerador-electrolux-240l-re31-branco/p/013070101/ed/refr/;Megazine Luiza;Geladeira
Geladeira Duplex Electrolux 310 Litros Frost Free Branco TF39  220V;2081.57;5;0;https://www.magazineluiza.com.br/geladeira-duplex-electrolux-310-litros-frost-free-branco-tf39-220v/p/db8h37969f/ed/refr/;Megazine Luiza;Geladeira
Geladeira Frost Free Consul CRM56HK 450 Litros Espaço Flex Inox 110V;3172.5;5;0;https://www.magazineluiza.com.br/geladeira-frost-free-consul-crm56hk-450-litros-espaco-flex-inox-110v/p/kbh822c9k6/ed/refr/;Megazine Luiza;Geladeira
Geladeira/Refrigerador Brastemp Frost Free Inverse;4560.86;4;28;https://www.magazineluiza.com.br/geladeira-refrigerador-brastemp-frost-free-inverse-branca-573l-com-smart-bar-ative-bre80-abana/p/010068301/ed/refr/;Megazine Luiza;Geladeira
Geladeira Top Freezer Electrolux 431 Litros Frost Free Branco TF55 - 220V;2707.85;5;0;https://www.magazineluiza.com.br/geladeira-top-freezer-electrolux-431-litros-frost-free-branco-tf55-220v/p/dj9j86587a/ed/refr/;Megazine Luiza;Geladeira
Geladeira Frost Free Consul CRM56HK 450 Litros Espaço Flex Inox 220V;3176.1;5;0;https://www.magazineluiza.com.br/geladeira-frost-free-consul-crm56hk-450-litros-espaco-flex-inox-220v/p/cg52k2j710/ed/refr/;Megazine Luiza;Geladeira
Geladeira Brastemp Frost Free Inverse 443 L Branca com Turbo Ice BRE57AB - 127V;3899.0;5;0;https://www.magazineluiza.com.br/geladeira-brastemp-frost-free-inverse-443-l-branca-com-turbo-ice-bre57ab-127v/p/ek4bh86865/ed/rinv/;Megazine Luiza;Geladeira
