Descrição,Preço,Estrelas,TotalReviews,Url
Xiaomi Mi 10T Lite 5G Dual SIM 128GB e 6GB RAM - Pearl Gray - Cinza - Versão Global,"R$ 2.059,00","4,6 de 5 estrelas",1.394,https://www.amazon.com.br/Xiaomi-Mi-10T-Lite-5G/dp/B08HNZ73JH/ref=sr_1_133?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878154&sr=8-133&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone realme 8 5G RMX3241 Dual SIM 128GB 6.4"" 48 + 2 + 2MP / 16MP OS 11 - Supersonic Black (Supersonic Blue)","R$ 1.695,00","5,0 de 5 estrelas",2,https://www.amazon.com.br/Smartphone-realme-RMX3241-Dual-128GB/dp/B093P9HMZJ/ref=sr_1_134?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878154&sr=8-134&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Redmi Note 10s 64gb/6gb Ocean Blue,"R$ 1.530,00","4,5 de 5 estrelas",161,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-Ocean/dp/B097RF84GY/ref=sr_1_135?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878154&sr=8-135&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Redmi 9C Dual SIM /64GB / 3GB ram- Midnight Grey,"R$ 1.009,99","4,6 de 5 estrelas",547,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Dual-Midnight/dp/B08DVHL2DV/ref=sr_1_136?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878154&sr=8-136&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Redmi Note 8 (2021) 64GB Neptune Blue (Azul),"R$ 1.159,90","4,7 de 5 estrelas",67,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-Neptune/dp/B097HRZK9N/ref=sr_1_137?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878154&sr=8-137&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Redmi Note 9 Pro 128GB 6GB RAM Versão Global Glacier White,"R$ 1.872,40","4,6 de 5 estrelas",725,https://www.amazon.com.br/Smartphone-Xiaomi-Vers%C3%A3o-Global-Glacier/dp/B089X9NJY1/ref=sr_1_139?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878154&sr=8-139&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Xiaomi Redmi Note 10S 128gb 6gb Azul,"R$ 1.692,50","4,5 de 5 estrelas",221,https://www.amazon.com.br/Xiaomi-Redmi-Note-10S-128gb/dp/B0979PF8F4/ref=sr_1_140?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878154&sr=8-140&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone Samsung Galaxy A10s Dual Chip Android Tela 6,2"" Octa-Core 2GHz 32GB 4G Câmera 13MP + 2MP - Preto Absurdo","R$ 1.099,00",,,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-Android-Octa-Core/dp/B08YFJZCG7/ref=sr_1_141?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878154&sr=8-141&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Huawei P30-128GB+6GB RAM (Versión Global),"R$ 3.432,00","4,8 de 5 estrelas",487,https://www.amazon.com.br/Smartphone-Huawei-P30-128GB-Vers%C3%A3o-Global/dp/B07Q2X19LH/ref=sr_1_142?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878154&sr=8-142&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Celular Samsung Galaxy A51 128Gb Câmera Quádrupla 48Mp + 12Mp + 5Mp + 5Mp - Preto,"R$ 2.499,00","4,7 de 5 estrelas",195,https://www.amazon.com.br/Celular-Samsung-Galaxy-C%C3%A2mera-Qu%C3%A1drupla/dp/B084GCL29N/ref=sr_1_143?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878154&sr=8-143&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone Samsung Galaxy A12 64GB Dual Chip Cam. Quadrupla 6.5"" Oct-Core Preto","R$ 1.220,00","4,7 de 5 estrelas",8,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-A12-Quadrupla/dp/B08YM1SZC2/ref=sr_1_144?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878154&sr=8-144&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Redmi Note 9T 4GB + 64GB - Versão Global - Preto,"R$ 1.419,90","4,5 de 5 estrelas",80,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-64GB/dp/B08SMFF8HD/ref=sr_1_145?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878154&sr=8-145&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
In Another World With My Smartphone: The Complete Series,"R$ 285,01","4,8 de 5 estrelas",549,https://www.amazon.com.br/Another-World-My-Smartphone-Complete/dp/6317837090/ref=sr_1_146?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878154&sr=8-146&ufe=app_do%3Aamzn1.fos.4bddec23-2dcf-4403-8597-e1a02442043d
"Smartphone Samsung Galaxy A01 Core 32GB 2GB RAM Tela Infinita de 5.3"" Vermelho","R$ 712,98","4,4 de 5 estrelas",19,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-A01-Core/dp/B08G8WK7N7/ref=sr_1_147?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878154&sr=8-147&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
SMARTPHONE XIAOMI POCO X3 PRO 6GB RAM 128GB ROM - GLOBAL Cor:Frost Blue,"R$ 1.728,90","4,8 de 5 estrelas",739,https://www.amazon.com.br/SMARTPHONE-XIAOMI-POCO-PRO-128GB/dp/B093X62TGM/ref=sr_1_148?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878154&sr=8-148&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Motorola G10 Power 64GB 4GB RAM Aurora Grey (Cinza),"R$ 1.158,90","4,4 de 5 estrelas",28,https://www.amazon.com.br/Smartphone-Motorola-Power-Aurora-Cinza/dp/B097HX8153/ref=sr_1_150?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878154&sr=8-150&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone LG K52 64GB Verde 4G Octa-Core - 3GB RAM Tela 6,59” Câm. Quádrupla + Selfie 8MP Desbloqueado Claro","R$ 999,00","5,0 de 5 estrelas",2,https://www.amazon.com.br/Smartphone-LG-64GB-Verde-Octa-Core/dp/B0947G8C6F/ref=sr_1_152?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878154&sr=8-152&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone, para Android 1GB + 8GB impressão digital desbloqueio de rosto HD câmera inteligente, 3G para homem de presente (verde)","R$ 361,49",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A08148321EWUENJJ510Y9&url=%2FSmartphone-impress%25C3%25A3o-desbloqueio-inteligente-presente%2Fdp%2FB092DK6HTC%2Fref%3Dsr_1_153_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878154%26sr%3D8-153-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1%26smid%3DA30IZJBT52RTWI&qualifier=1633878154&id=6110787895143318&widgetName=sp_btf
"Arctic P9 Military Telescope - 4K 10-300X40mm, Super Telephoto Zoom Monocular Telescope, impermeável High Power Scope Visão noturna com suporte para smartphone e tripé","R$ 169,00",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A074423818YZEJ7HTCP6V&url=%2FArctic-Military-Telescope-10-300X40mm-imperme%25C3%25A1vel%2Fdp%2FB09DPLYYD4%2Fref%3Dsr_1_154_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878154%26sr%3D8-154-spons%26ufe%3Dapp_do%253Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12%26psc%3D1&qualifier=1633878154&id=6110787895143318&widgetName=sp_btf
"Suporte de telefone para bicicleta, suporte de telefone ajustável para motocicleta, rotação de 360° de 360°, suporte de telefone para bicicleta super estável, compatível com smartphones de 4,7"" a 6,5""","R$ 65,83",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A00269312P28HA5NSXYSU&url=%2Fbicicleta-ajust%25C3%25A1vel-motocicleta-compat%25C3%25ADvel-smartphones%2Fdp%2FB093C569DW%2Fref%3Dsr_1_155_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878154%26sr%3D8-155-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26psc%3D1&qualifier=1633878154&id=6110787895143318&widgetName=sp_btf
Domary K07 Selfie Stick integrado Tripé BT 4.0 Wireless Selfie Stick Mini Tripé portátil extensível selfie stick para smartphone,"R$ 89,97",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A01460642B6CQ3CJSV5AU&url=%2FDomary-integrado-Wireless-extens%25C3%25ADvel-smartphone%2Fdp%2FB09FS5JSH6%2Fref%3Dsr_1_156_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878154%26sr%3D8-156-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26psc%3D1&qualifier=1633878154&id=6110787895143318&widgetName=sp_btf
Btuty Altofalante da música Altofalante do Desktop Mini altofalante da música com 3.5mm Jack para o portátil / MP3 / Smartphones (rosa),"R$ 146,19",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A09704932N2RKPNYH3O0E&url=%2FBtuty-Altofalante-altofalante-port%25C3%25A1til-Smartphones%2Fdp%2FB089153HFQ%2Fref%3Dsr_1_145_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878156%26sr%3D8-145-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1633878156&id=4332709588727031&widgetName=sp_atf_next
Btuty Portátil BT3.0 Teclado Sem Fio Tablet Laptop Smartphone iPad Mini Teclado Compatible with iOS Android Windows (Preto),"R$ 140,87",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A097030520WXVDW0AHLYK&url=%2FBtuty-Port%25C3%25A1til-Teclado-Smartphone-Compatible%2Fdp%2FB0895Z7NTJ%2Fref%3Dsr_1_146_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878156%26sr%3D8-146-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1633878156&id=4332709588727031&widgetName=sp_atf_next
Phomnd DLNA Wifi Display Dongle Receiver for Smartphone Tablet PC Wireless HD Multi-media Sharing Multi-screen Interactive,"R$ 181,00",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A100514039LSGO7GE0WZN&url=%2FPhomnd-Smartphone-Multi-media-Multi-screen-Interactive%2Fdp%2FB08Q8DCW9P%2Fref%3Dsr_1_147_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878156%26sr%3D8-147-spons%26ufe%3Dapp_do%253Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678%26psc%3D1&qualifier=1633878156&id=4332709588727031&widgetName=sp_atf_next
Suporte ajustável para telefone celular Z24 Suporte para telefone de mesa totalmente dobrável Liga de alumínio com berço giratório 270 ° Dock portátil compatível com smartphones e,"R$ 110,64",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A04157461H5XWD8XO1F1O&url=%2Fajust%25C3%25A1vel-totalmente-girat%25C3%25B3rio-compat%25C3%25ADvel-smartphones%2Fdp%2FB09FSTSKN4%2Fref%3Dsr_1_148_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878156%26sr%3D8-148-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1633878156&id=4332709588727031&widgetName=sp_atf_next
Suporte de Mesa para Celular Ajustável Articulado Tablet Smartphone (Branco) [Sky Dreams],"R$ 22,62","4,2 de 5 estrelas",324,https://www.amazon.com.br/Ajust%C3%A1vel-Articulado-Smartphone-Sky-Dreams/dp/B099D9VZ1H/ref=sr_1_149?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-149
Celular smartphone realme c11 32gb 2gb ram azul,"R$ 685,00","4,5 de 5 estrelas",24,https://www.amazon.com.br/Celular-smartphone-realme-32gb-azul/dp/B0949JMXY8/ref=sr_1_150?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-150&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone Positivo Twist 4G S509 32GB Dual Chip 5"" - Vermelho","R$ 589,00","2,6 de 5 estrelas",3,https://www.amazon.com.br/Smartphone-Positivo-Twist-4G-S509/dp/B08Z35F886/ref=sr_1_151?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-151&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Xiaomi Redmi Note 8 (2021) 64GB Azul,"R$ 1.129,00","4,3 de 5 estrelas",36,https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-64GB/dp/B0968GSQKP/ref=sr_1_152?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-152&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Realme C11 32GB 4G Wi-Fi Tela 6.5'' Cinza,"R$ 685,00",,,https://www.amazon.com.br/Smartphone-Realme-32GB-Wi-Fi-Cinza/dp/B09C71G1L9/ref=sr_1_154?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-154&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Galaxy Watch Active2 Prata,"R$ 1.179,00","4,7 de 5 estrelas",70,https://www.amazon.com.br/SAMSUNG-SM-R820-Galaxy-Watch-Active2/dp/B08DL4QQ9R/ref=sr_1_156?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-156&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Realme 7 5G-Smartphone 6.5"",Dimensity 800U,6GB + 128GB,120HZ,30W Dart Charge, 5000mAH,48MP Quad Camera,Dolby Atmos & Hi-Res(Baltic Blue)","R$ 1.581,00","4,5 de 5 estrelas",1.314,https://www.amazon.com.br/Realme-5G-Smartphone-Dimensity-Charge-5000mAH/dp/B08MR37F2D/ref=sr_1_158?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-158&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
CELULAR E LITE QUAD CORE 32GB Multilaser P9127 DOURADO,"R$ 369,44","2,7 de 5 estrelas",17,https://www.amazon.com.br/CELULAR-LITE-QUAD-P9127-DOURADO/dp/B08G8LW6RH/ref=sr_1_159?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-159&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Samsung Galaxy A12 64GB 6.5 Octa Core Branco,"R$ 1.219,00","5,0 de 5 estrelas",2,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-64GB-Branco/dp/B08YLPSWVB/ref=sr_1_160?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-160&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Samsung Galaxy S21+ Plus 5G SM-G996B Standard Edition Dual-SIM 128GB + 8GB RAM Factory Unlocked Android Smartphone (Phantom Silver) - International Version,"R$ 4.999,00","4,6 de 5 estrelas",18,https://www.amazon.com.br/SM-G996B-Standard-Dual-SIM-Unlocked-Smartphone/dp/B08QNDQV4P/ref=sr_1_161?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-161&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone One Vision, Motorola, Modelo XT1970-1, 128 GB, 6.34'', Azul Safira","R$ 1.649,99","4,5 de 5 estrelas",194,https://www.amazon.com.br/Smartphone-Vision-Motorola-Modelo-XT1970-1/dp/B07QMV79WG/ref=sr_1_162?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-162&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
CELULAR XIAOMI REDMI 9 DUAL 32GB OCEAN GREEN (VERDE),"R$ 1.029,00","4,5 de 5 estrelas",504,https://www.amazon.com.br/CELULAR-XIAOMI-REDMI-OCEAN-GREEN/dp/B08B3GWB9C/ref=sr_1_163?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-163&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
SMARTPHONE XIAOMI POCO X3 PRO 6GB RAM 128GB ROM - GLOBAL Cor:Metal Bronze,"R$ 1.698,50","4,9 de 5 estrelas",241,https://www.amazon.com.br/SMARTPHONE-XIAOMI-POCO-PRO-128GB/dp/B0973NZT25/ref=sr_1_164?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-164&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Domary Pulseira inteligente Q1 de 1,14 polegadas tela colorida pulseira de esportes Smartband BT 4.0 Fitness Tracker IP67 pulseira inteligente à prova d'água para smartphones IOS/Android","R$ 65,33",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A09688073JPHT16NNO5D&url=%2FDomary-inteligente-polegadas-Smartband-smartphones%2Fdp%2FB09HJSQFPJ%2Fref%3Dsr_1_165_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878156%26sr%3D8-165-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26psc%3D1&qualifier=1633878156&id=4332709588727031&widgetName=sp_mtf
"Smartphone S20 Pro Smartphone com tela de 5,8 polegadas 512M + 4G Smartphone Android 3D Vidro folheado a tampa traseira azul","R$ 326,88",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0394251126Q5YERAD4ZD&url=%2FSmartphone-polegadas-Android-folheado-traseira%2Fdp%2FB09HKR86KZ%2Fref%3Dsr_1_166_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878156%26sr%3D8-166-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1633878156&id=4332709588727031&widgetName=sp_mtf
"Smartphone, Dual Card Dual Standby PRO + 6,72 polegadas de tela 3G GSM4 Celulares com resolução de 720x1560 com câmera de alta definição para viagens(azul)","R$ 517,89",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A08494939YN36U8QD98G&url=%2FSmartphone-polegadas-Celulares-resolu%25C3%25A7%25C3%25A3o-defini%25C3%25A7%25C3%25A3o%2Fdp%2FB09FFNC42Y%2Fref%3Dsr_1_167_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878156%26sr%3D8-167-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1633878156&id=4332709588727031&widgetName=sp_mtf
Yongluo Tripé de webcam portátil leve mini tripé de webcam para smartphone webcam tripé de mesa suporte de telefone suporte de mesa,"R$ 48,99",,,https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A08082171Z1B6T012FFYX&url=%2FYongluo-port%25C3%25A1til-smartphone-suporte-telefone%2Fdp%2FB09BZ9TP8V%2Fref%3Dsr_1_168_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1633878156%26sr%3D8-168-spons%26psc%3D1&qualifier=1633878156&id=4332709588727031&widgetName=sp_mtf
"Smartphone Moto G 5G Prata Prisma, com Tela 6,7"", 5G, 128GB e Câmera Tripla de 48MP","R$ 3.599,00","3,9 de 5 estrelas",49,https://www.amazon.com.br/Smartphone-Moto-5G-Prisma-C%C3%A2mera/dp/B08Y4TPYQW/ref=sr_1_169?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-169&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Smartphone Positivo Twist 3 S513 32GB Dual Chip 5.5” - Preto,"R$ 485,21","3,9 de 5 estrelas",111,https://www.amazon.com.br/Positivo-TWIST-3-S513-Preto/dp/B084B3QXWX/ref=sr_1_170?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-170&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Celular Samsung Galaxy A10s Preto 32gb Android 9.0 Pie Tela 6.2"" Camera 13mp","R$ 989,00","4,6 de 5 estrelas",147,https://www.amazon.com.br/Celular-Samsung-Galaxy-Android-Camera/dp/B082FZ7DFL/ref=sr_1_171?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-171&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Smartphone Samsung Galaxy A01, 32GB - Preto","R$ 1.029,00","4,5 de 5 estrelas",217,https://www.amazon.com.br/Smartphone-Samsung-Galaxy-A01-32GB/dp/B0876FYQ21/ref=sr_1_172?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-172&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Note10 + Smartphone 5 polegadas Tela Digital Display 512M + 4G Smartphone Quad-Core Multifuncional Dual Card Dual Standby,"R$ 288,23",,,https://www.amazon.com.br/Smartphone-polegadas-Digital-Quad-Core-Multifuncional/dp/B09HKT33FT/ref=sr_1_173?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-173&ufe=app_do%3Aamzn1.fos.4bddec23-2dcf-4403-8597-e1a02442043d
Note10 + Smartphone 5 polegadas Tela Digital Display 512M + 4G Quad-Core SmartphoneBlackUS,"R$ 292,38","3,0 de 5 estrelas",1,https://www.amazon.com.br/Smartphone-polegadas-Digital-Quad-Core-SmartphoneBlackUS/dp/B09B39DTGW/ref=sr_1_174?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1633878156&sr=8-174&ufe=app_do%3Aamzn1.fos.4bddec23-2dcf-4403-8597-e1a02442043d
