Descrição;Preço;Estrelas;TotalReviews;Url
Bateria para Notebook Samsung RV411 6 Células;R$ 169,90;4,1 de 5 estrelas;7;https://www.amazon.com.br/Bateria-Notebook-Samsung-RV411-C%C3%A9lulas/dp/B074QTS9D7/ref=sr_1_403?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260429&s=computers&sr=1-403&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12
Mesa Para Notebook Multifuncional Com Cooler Dobravel De Ferro (BSL-MESA-3);R$ 215,36;5,0 de 5 estrelas;1;https://www.amazon.com.br/Notebook-Multifuncional-Cooler-Dobravel-BSL-MESA-3/dp/B08JNVVN13/ref=sr_1_404?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260429&s=computers&sr=1-404&ufe=app_do%3Aamzn1.fos.4bb5663b-6f7d-4772-84fa-7c7f565ec65b
Mouse Gamer Laser 3200dpi Profissional Usb Led 7 Botões com Botão Double Click Pc Notebook Ps4 e PS5 Xbox One Series X e S;R$ 49,90;0;0;https://www.amazon.com.br/3200dpi-Profissional-Bot%C3%B5es-Double-Notebook/dp/B09G4M7XBQ/ref=sr_1_405?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260429&s=computers&sr=1-405
Adaptador Caddy HD SSD Sata 9.5mm Case para Gaveta de CD/DVD Notebook;R$ 44,00;4,1 de 5 estrelas;11;https://www.amazon.com.br/Adaptador-Caddy-Knup-drives-KP-HD010/dp/B089B5W6CS/ref=sr_1_406?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260429&s=computers&sr=1-406
Suporte Regulável para Notebook Multilaser Preto - AC377;R$ 39,90;4,0 de 5 estrelas;12;https://www.amazon.com.br/Suporte-Regul%C3%A1vel-Notebook-Multilaser-Preto/dp/B08YRVYK26/ref=sr_1_407?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260429&s=computers&sr=1-407
SSD ADATA FALCON 1TB M.2 PCIE;R$ 2.150,00;4,5 de 5 estrelas;42;https://www.amazon.com.br/ADATA-Velocidade-leitura-grava%C3%A7%C3%A3o-AFALCON-1T-C/dp/B0896WX1GK/ref=sr_1_409?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260429&s=computers&sr=1-409&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Corsair Kit de memória de desempenho Vengeance 16 GB (1 x 16 GB) ddr4 2666 MHz CL18 sem buffer SODIMM CMSX16GX4M1A2666C18;R$ 770,00;4,8 de 5 estrelas;10.819;https://www.amazon.com.br/Mem%C3%B3ria-Notebook-Corsair-Vengeance-CMSX16GX4M1A2666C18/dp/B07BBQG6FR/ref=sr_1_410?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260429&s=computers&sr=1-410&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Mochila Targus 15,6"" Ultralight - TSB515US";R$ 99,98;4,4 de 5 estrelas;133;https://www.amazon.com.br/Targus-Mochila-Ultralight-Maletas-Notebook/dp/B00BMJRLM8/ref=sr_1_411?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260429&s=computers&sr=1-411&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Bateria para Notebook Acer Aspire E1-572-6_BR648 | 4 Células;R$ 159,15;5,0 de 5 estrelas;9;https://www.amazon.com.br/Bateria-Notebook-Aspire-E1-572-6_BR648-C%C3%A9lulas/dp/B074QT6L18/ref=sr_1_412?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260429&s=computers&sr=1-412&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12
Mouse Bluetooth para MacBook Pro/MacBook Air/Laptop/iMac/iPad, mouse sem fio para MacBook Pro MacBook Air/iMac/laptop/notebook/pc, BT/Grey-White;R$ 80,98;4,4 de 5 estrelas;51;https://www.amazon.com.br/Bluetooth-MacBook-Laptop-notebook-Grey-White/dp/B082Y7TK1W/ref=sr_1_413?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260429&s=computers&sr=1-413&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
Suporte Articulado de Mesa com Pistão a Gás e Ajuste de Altura para 2 Monitores de 17” a 27” - F160N;R$ 459,00;4,9 de 5 estrelas;1.137;https://www.amazon.com.br/Suporte-Monitor-Elg-F160N-Preto/dp/B0765KZDWP/ref=sr_1_414?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260429&s=computers&sr=1-414&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Yongluo PATA (IDE) 2,5 polegadas 2,5 polegadas 64 GB MLC SSD digital unidade de estado sólido para PC laptop notebook;R$ 541,49;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg17_1?ie=UTF8&adId=A07903061VMSPT113ZJZG&url=%2FYongluo-polegadas-digital-unidade-notebook%2Fdp%2FB09BZHRCJ4%2Fref%3Dsr_1_415_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260429%26s%3Dcomputers%26sr%3D1-415-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634260429&id=3487964593638106&widgetName=sp_btf
Yongluo CF-1691 Ventilador de resfriamento USB Suporte de suporte para laptop Ventilador Computador notebook Resfriador de telefone Suporte de ventilador de eixo horizontal preto;R$ 185,19;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg17_1?ie=UTF8&adId=A046128725UKLPTKRGLVZ&url=%2FVentilador-resfriamento-Computador-Resfriador-ventilador%2Fdp%2FB09BZ9S29M%2Fref%3Dsr_1_416_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260429%26s%3Dcomputers%26sr%3D1-416-spons%26ufe%3Dapp_do%253Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678%26psc%3D1&qualifier=1634260429&id=3487964593638106&widgetName=sp_btf
Yongluo Microfone de fala mini estúdio com suporte flexível 3,5 mm plug gooseneck microfone com fio para computador PC desktop notebook;R$ 69,39;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg17_1?ie=UTF8&adId=A07605222JE96ORT993TO&url=%2FMicrofone-flex%25C3%25ADvel-gooseneck-microfone-computador%2Fdp%2FB09BF57155%2Fref%3Dsr_1_417_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260429%26s%3Dcomputers%26sr%3D1-417-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26psc%3D1&qualifier=1634260429&id=3487964593638106&widgetName=sp_btf
Btuty 2.4 G Teclado Touchpad Sem Fio Handheld Controle Remoto 4 Cores Retroiluminação Colorido Luzes de Respiração para Android TV CAIXA de TV Inteligente PC Notebook;R$ 140,77;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg18_1?ie=UTF8&adId=A05738555J7EG7KXDQFA&url=%2FBtuty-Touchpad-Retroilumina%25C3%25A7%25C3%25A3o-Respira%25C3%25A7%25C3%25A3o-Inteligente%2Fdp%2FB088ZSJ9Y8%2Fref%3Dsr_1_409_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260433%26s%3Dcomputers%26sr%3D1-409-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1634260434&id=4576836340279957&widgetName=sp_atf_next
Btuty TZ10 2.4 G Touchpad Teclado Sem Fio Mouse Handheld Controle Remoto com Luz de Fundo Colorido Compatible with Android TV Inteligente PC Notebook Laptop Preto;R$ 135,48;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg18_1?ie=UTF8&adId=A06529102Y6PVXS303F08&url=%2FBtuty-Touchpad-Handheld-Compatible-Inteligente%2Fdp%2FB08D6P5WSZ%2Fref%3Dsr_1_410_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260433%26s%3Dcomputers%26sr%3D1-410-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1634260434&id=4576836340279957&widgetName=sp_atf_next
Phomnd 128g MLC m. 2 NGFF 42mm Digital Flash SSD Solid State Drive dispositivos de armazenamento Compatible with computador notebook PC Desktop;R$ 193,08;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg18_1?ie=UTF8&adId=A09082261JEM8GNADXAZ5&url=%2FPhomnd-dispositivos-armazenamento-Compatible-computador%2Fdp%2FB08Q8C524S%2Fref%3Dsr_1_411_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260433%26s%3Dcomputers%26sr%3D1-411-spons%26ufe%3Dapp_do%253Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678%26psc%3D1&qualifier=1634260434&id=4576836340279957&widgetName=sp_atf_next
"Mochila Jaunt 15.6"", Case Logic, Mochilas, Capas e Maletas para Notebook, Preto, Case Logic, Mochilas, capas e maletas para notebook, Preto";R$ 309,58;4,3 de 5 estrelas;296;https://www.amazon.com.br/Mochila-Case-Logic-Mochilas-Notebook/dp/B00IKDNT8E/ref=sr_1_412?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-412&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Memória de Notebook DDR4 4GB 2400Mhz Goldentec (GT-DDR4-4GB);R$ 199,00;4,6 de 5 estrelas;3;https://www.amazon.com.br/Mem%C3%B3ria-Notebook-DDR4-2400MHz-Goldentec/dp/B08HW14SFT/ref=sr_1_413?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-413&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678
Cabo de Segurança para Notebook Cs-10, C3Tech, Travas de Segurança para Notebooks;R$ 33,55;4,5 de 5 estrelas;34;https://www.amazon.com.br/Seguran%C3%A7a-Notebook-C3TECH-Travas-Notebooks/dp/B075XKSQ7Z/ref=sr_1_414?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-414
Suporte Ajustável para Notebook Preto Goldentec;R$ 79,90;4,7 de 5 estrelas;5;https://www.amazon.com.br/Suporte-Ajust%C3%A1vel-Notebook-Preto-Goldentec/dp/B091J4SZ5F/ref=sr_1_415?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-415&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
"A33 10,1""1 GB RAM 8 GB ROM CPU Notebook Multifuncional Aluno LaptopBlackUS";R$ 733,36;1,0 de 5 estrelas;2;https://www.amazon.com.br/A33-Notebook-Multifuncional-Aluno-LaptopBlackUS/dp/B0998BR8V1/ref=sr_1_416?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-416&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Notebook, Multilaser, M11W, Prime, 4GB Ram, Tela de 11,6 P;R$ 2.528,90;0;0;https://www.amazon.com.br/Notebook-Multilaser-M11W-Prime-Tela/dp/B091BMVBQ3/ref=sr_1_417?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-417&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Cabo De Força Multilaser Para Notebook Bipolar - WI237;R$ 19,90;4,7 de 5 estrelas;291;https://www.amazon.com.br/Notebook-WI237-Multilaser-Acess%C3%B3rios-Notebooks/dp/B0769Z4L5T/ref=sr_1_418?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-418
Caixa de Som Para Pc Gamer Rgb Alto Falante Bluetooth Para Computador Soundbar Gamer Led Rainbow Iluminado Para Pc Notebook Usb Auxiliar p2;R$ 139,00;4,3 de 5 estrelas;13;https://www.amazon.com.br/Bluetooth-Computador-Soundbar-Iluminado-Notebook/dp/B099GNFY7L/ref=sr_1_419?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-419&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
Notebook Vaio Core I7-1065g7 8gb 256 Ssd Tela 15,6 Fhd;R$ 5.149,00;0;0;https://www.amazon.com.br/Notebook-Vaio-Core-I7-1065g7-Tela/dp/B09CF19NPV/ref=sr_1_420?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-420&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Adaptador DVD P/HD ou SSD Notebook Drive Caddy 12.7mm SATA;R$ 35,90;3,3 de 5 estrelas;9;https://www.amazon.com.br/Adaptador-Notebook-Drive-Caddy-12-7mm/dp/B08LF1GH4V/ref=sr_1_421?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-421
"Notebook 2 em 1 Positivo Motion DUO Intel® Atom® Quad-Core™ Windows 10 Home Tela 11.6"" touch - Cinza";R$ 2.329,00;3,3 de 5 estrelas;309;https://www.amazon.com.br/Notebook-Positivo-Duo-Q432A-Celeron/dp/B07GRMWPHL/ref=sr_1_422?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-422&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Lenovo BS145 i3-1005G1 4GB 500GB Windows 10 Pro 15.6"" Antirreflexo 82HB0002BR Preto";R$ 3.199,00;;em até 10x de R$ 319,90 sem juros;https://www.amazon.com.br/Notebook-Lenovo-i3-1005G1-Antirreflexo-82HB0002BR/dp/B0921LXZX1/ref=sr_1_423?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-423&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
CW905 2.4G Wireless Gaming Mouse RGB Backlit E-sports Mouse Optical Computer Mouse 5 DPI ajustável com 7 botões programáveis para Laptop Desktop PC;R$ 142,61;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg18_1?ie=UTF8&adId=A09659091YN61CN0VJDEJ&url=%2FWireless-Backlit-Computer-ajust%25C3%25A1vel-program%25C3%25A1veis%2Fdp%2FB09C393TJ8%2Fref%3Dsr_1_424_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260433%26s%3Dcomputers%26sr%3D1-424-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1634260434&id=4576836340279957&widgetName=sp_mtf
Btuty Suporte Compatible with laptop Suporte ajustável Compatible with laptop de 10 níveis Suporte de alumínio portátil Suporte Compatible with notebook dobrável antiderrapante Prata;R$ 171,55;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg18_1?ie=UTF8&adId=A09524893V3VLWT7CGYVF&url=%2FBtuty-Compatible-ajust%25C3%25A1vel-alum%25C3%25ADnio-antiderrapante%2Fdp%2FB08DY24T7T%2Fref%3Dsr_1_425_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260433%26s%3Dcomputers%26sr%3D1-425-spons%26ufe%3Dapp_do%253Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12%26psc%3D1&qualifier=1634260434&id=4576836340279957&widgetName=sp_mtf
"Phomnd SATA III 3.0 2.5"" 32GB MLC Digital SSD Solid State Drive Compatible with computador notebook PC Desktop";R$ 157,45;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg18_1?ie=UTF8&adId=A10001483OFRRXFHW43EJ&url=%2FPhomnd-Digital-Compatible-computador-notebook%2Fdp%2FB08Q8GDPB4%2Fref%3Dsr_1_426_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260433%26s%3Dcomputers%26sr%3D1-426-spons%26ufe%3Dapp_do%253Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12%26psc%3D1&qualifier=1634260434&id=4576836340279957&widgetName=sp_mtf
OSALADI Suporte para laptop dobrável, suporte para laptop, suporte ajustável, portátil, suporte para notebook, suporte para computador, suporte prateado;R$ 182,72;5,0 de 5 estrelas;5;https://www.amazon.com.br/OSALADI-dobr%C3%A1vel-ajust%C3%A1vel-port%C3%A1til-computador/dp/B0922JWNS9/ref=sr_1_427?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-427&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678
Cabo USB C PD, Baseus 100 W USB C para USB C, cabo de carregamento rápido de 2 metros, cabo carregador USB 2.0 para MacBook Pro Air, notebook Dell Samsung (preto);R$ 59,90;4,4 de 5 estrelas;35;https://www.amazon.com.br/Baseus-carregamento-carregador-MacBook-notebook/dp/B08NFPTDKS/ref=sr_1_428?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-428
Suporte portátil para laptop, 26 x 6 cm, ajustável, dobrável, portátil, suporte para laptop, design ergonômico, suporte para notebook para Kindle, dispositivos para NS, vários cenários de vida;R$ 32,99;1,0 de 5 estrelas;2;https://www.amazon.com.br/port%C3%A1til-ajust%C3%A1vel-dobr%C3%A1vel-ergon%C3%B4mico-dispositivos/dp/B08V59ZD19/ref=sr_1_429?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-429
10,1 polegadas para Android 5.0 VIA8880 Cortex A9 1.5GHZ 1G + 2G WIFI Mini Netbook BlackUS plug;R$ 708,52;0;0;https://www.amazon.com.br/polegadas-Android-VIA8880-Netbook-BlackUS/dp/B09B39RXKV/ref=sr_1_430?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-430&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Maleta p/notebook Trust 17,3"" Atlanta Carry Preta";R$ 107,62;4,4 de 5 estrelas;1.987;https://www.amazon.com.br/Maleta-notebook-Trust-Atlanta-Carry/dp/B017W3IQ7Q/ref=sr_1_431?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-431&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Teclado sem fio Logitech K230 com Design Compacto, Conexão USB, Pilhas Inclusas e Layout ABNT2;R$ 100,90;4,7 de 5 estrelas;1.016;https://www.amazon.com.br/Compacto-Resistente-Respingos-Inclusas-Logitech/dp/B074WKL57Y/ref=sr_1_432?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-432&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
"MOCHILA NOTEBOOK 16"" ROLLING COMPACT TSB750US PRETA/CINZA, Targus";R$ 597,05;4,4 de 5 estrelas;1.470;https://www.amazon.com.br/Mochila-Compacto-Targus-Mochilas-Notebook/dp/B007GMPZ9Q/ref=sr_1_433?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-433&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Multilaser BO200 Mochila Smart Bag Notebook 15"", Preto";R$ 249,90;4,7 de 5 estrelas;96;https://www.amazon.com.br/Mochila-Multilaser-Notebook-Atrio-Mochilas/dp/B075K941DR/ref=sr_1_434?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-434&ufe=app_do%3Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6
Base Suporte Notebook Regulável Preto Home Office Reliza;R$ 31,60;4,3 de 5 estrelas;71;https://www.amazon.com.br/Suporte-Notebook-Regul%C3%A1vel-Office-Reliza/dp/B08WKY65VM/ref=sr_1_435?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-435
"NOTEBOOK LENOVO 15,6"" HD S145-15IGM CELERON N4020/ 4GB/ 500GB/ LINUX";R$ 3.049,80;0;0;https://www.amazon.com.br/NOTEBOOK-LENOVO-S145-15IGM-CELERON-N4020/dp/B099X7H6WX/ref=sr_1_436?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-436&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Fonte Carregador Samsung Rv411 Rv415 Rv419 Rv20 19v 3.16a;R$ 86,33;4,1 de 5 estrelas;61;https://www.amazon.com.br/Fonte-Carregador-Samsung-Rv411-Rv415/dp/B07M5YYZCT/ref=sr_1_437?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-437&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9
KF432S20IB1K2/32 - Kit de memórias de 32GB (2 x 16GB) SODIMM DDR4 3200Mhz FURY Impact 1,35V 2Rx8 260 pinos para notebook;R$ 1.291,79;0;0;https://www.amazon.com.br/KF432S20IB1K2-32-mem%C3%B3rias-3200Mhz-notebook/dp/B097TM4C4S/ref=sr_1_438?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634260433&s=computers&sr=1-438&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Phomnd PATA(IDE) 2,5"" 2,5 polegadas 16GB MLC Digital SSD Solid State Drive Compatible with Notebook PC Laptop";R$ 189,69;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg18_1?ie=UTF8&adId=A09075781PBUXU4I1VHTN&url=%2FPhomnd-polegadas-Digital-Compatible-Notebook%2Fdp%2FB08Q8C1W2S%2Fref%3Dsr_1_439_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260433%26s%3Dcomputers%26sr%3D1-439-spons%26ufe%3Dapp_do%253Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678%26psc%3D1&qualifier=1634260434&id=4576836340279957&widgetName=sp_btf
Btuty Retroiluminado 2.4 G Teclado Sem Fio Touchpad Handheld Controle Remoto 3 Cores Backlight para Android Inteligente PC PC Notebook;R$ 126,68;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg18_1?ie=UTF8&adId=A05740113FL3LECWV0S1&url=%2FBtuty-Retroiluminado-Touchpad-Backlight-Inteligente%2Fdp%2FB088ZSDC4Z%2Fref%3Dsr_1_440_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260433%26s%3Dcomputers%26sr%3D1-440-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1634260434&id=4576836340279957&widgetName=sp_btf
Phomnd K36 USB Laptop Ventilador Cooler Notebook Dissipação de Calor Radiador Resfriamento Display LED de Temperatura Velocidade Ajustável Induzida Rascunho Preto;R$ 165,91;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg18_1?ie=UTF8&adId=A092895430JY9818W3LA6&url=%2FPhomnd-Ventilador-Dissipa%25C3%25A7%25C3%25A3o-Resfriamento-Temperatura%2Fdp%2FB08Q8DWC93%2Fref%3Dsr_1_441_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634260433%26s%3Dcomputers%26sr%3D1-441-spons%26ufe%3Dapp_do%253Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12%26psc%3D1&qualifier=1634260434&id=4576836340279957&widgetName=sp_btf
