Descrição;Preço;Estrelas;TotalReviews;Url
Fonte Aerocool 400W 80 Plus White KCAS;R$ 229,89;4,6 de 5 estrelas;462;https://www.amazon.com.br/Fonte-400W-AEROCOOL-Acess%C3%B3rios-Computador/dp/B07D4MFF78/ref=sr_1_429?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268089&s=electronics&sr=1-429&ufe=app_do%3Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6
KKmoon SADA V-111 Alto-falante de computador USB com fio poderoso barra estéreo subwoofer baixo alto-falante caixa de som surround para PC laptop telefone tablet MP3 MP4;R$ 147,59;0;0;https://www.amazon.com.br/Alto-falante-computador-poderoso-subwoofer-alto-falante/dp/B08L5BYJXB/ref=sr_1_430?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268089&s=electronics&sr=1-430&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
Yongluo DDR3 4GB 1600MHz 1.5V Desktop PC Banco de memória Memória RAM baixo consumo de energia Ampla compatibilidade com dissipador de calor;R$ 198,79;0;0;https://www.amazon.com.br/Yongluo-1600MHz-Desktop-compatibilidade-dissipador/dp/B09BZJNVQ9/ref=sr_1_431?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268089&s=electronics&sr=1-431&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678
Mouse HP USB 100 Preto - Sensor Óptico Ambidestro Resoluções até 1600 DPI Compatível com PC/Mac - 6VY96AA;R$ 36,12;4,6 de 5 estrelas;708;https://www.amazon.com.br/Mouse-HP-1600DPI-Preto-6VY96AA/dp/B084BP12LJ/ref=sr_1_432?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268089&s=electronics&sr=1-432
Mini adaptador VGA para HDMI VGA2HDMI 1080 P conector conversor com áudio para PC laptop para projetor HDTV;R$ 32,89;3,7 de 5 estrelas;6;https://www.amazon.com.br/adaptador-VGA2HDMI-conector-conversor-projetor/dp/B01780KEY6/ref=sr_1_435?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268089&s=electronics&sr=1-435
Fonte de Alimentação EVGA 500 W1, 80 Plus Branca 500W, 3 Anos de Garantia, Fonte de Alimentação 100-W1-0500-KR;R$ 299,90;4,7 de 5 estrelas;9.691;https://www.amazon.com.br/EVGA-100-W1-0500-K3-Fonte-500W-100-W1-0500-KR/dp/B00H33SFJU/ref=sr_1_436?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268089&s=electronics&sr=1-436&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Leitor De Cassetes Para MP3 Converter CD Música Walkman Tapes Recorder Para PC;R$ 141,50;5,0 de 5 estrelas;1;https://www.amazon.com.br/gazechimp-Cassetes-Converter-Walkman-Recorder/dp/B07TD7SDKH/ref=sr_1_437?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268089&s=electronics&sr=1-437&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
Oculus - Rift S PC-Powered VR Gaming Headset - Black;R$ 6.599,00;4,4 de 5 estrelas;15.868;https://www.amazon.com.br/Oculus-PC-Powered-Gaming-Headset-Black/dp/B07PTMKYS7/ref=sr_1_438?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268089&s=electronics&sr=1-438&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Yongluo 2.4G 3600DPI Mouse Sem Fio Recarregável 4 Níveis DPI Ajustáveis ​​Botão Back-to-Desktop Luz de Respiração Operação Silenciosa Preto;R$ 94,79;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg18_1?ie=UTF8&adId=A04848782JB86E29HQ8BA&url=%2FRecarreg%25C3%25A1vel-Ajust%25C3%25A1veis-Desktop-Respira%25C3%25A7%25C3%25A3o-Silenciosa%2Fdp%2FB09BZ8TX99%2Fref%3Dsr_1_439_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268089%26s%3Delectronics%26sr%3D1-439-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634268089&id=8613345443854168&widgetName=sp_btf
Yongluo Mouse para jogos com fio vertical Yongluo C-18 11 botões programáveis ​​10000DPI motor a laser RGB cinto de luz de 128 KB de memória on-board ajustável;R$ 165,29;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg18_1?ie=UTF8&adId=A01750113MSE171GIJGK1&url=%2FYongluo-vertical-program%25C3%25A1veis-10000DPI-ajust%25C3%25A1vel%2Fdp%2FB09BZ9WPGQ%2Fref%3Dsr_1_440_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268089%26s%3Delectronics%26sr%3D1-440-spons%26ufe%3Dapp_do%253Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12%26psc%3D1&qualifier=1634268089&id=8613345443854168&widgetName=sp_btf
Yongluo Motospeed V40 Ergonômico Óptico Profissional Esport Gaming Mouse Mouse Ajustável 4000 DPI Respiração LED Luz USB com fio com 6 botões para computador laptop Mac;R$ 130,09;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg18_1?ie=UTF8&adId=A03986153QZVSP8B23ENF&url=%2FMotospeed-Ergon%25C3%25B4mico-Profissional-Respira%25C3%25A7%25C3%25A3o-computador%2Fdp%2FB09BZ86SWC%2Fref%3Dsr_1_441_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268089%26s%3Delectronics%26sr%3D1-441-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1634268089&id=8613345443854168&widgetName=sp_btf
Yongluo Mouse sem fio com plugue receptor USB Ergonômico óptico RGB Iluminado Mouse 3 níveis DPI com roda de rolagem 2 botões de polegar Embutido 400mAh de alta capacidade recarregável bateria para la;R$ 113,49;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg19_1?ie=UTF8&adId=A05613571WJ2IMKWRW8K2&url=%2Freceptor-Ergon%25C3%25B4mico-Iluminado-capacidade-recarreg%25C3%25A1vel%2Fdp%2FB09BL3B6PW%2Fref%3Dsr_1_433_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268091%26s%3Delectronics%26sr%3D1-433-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634268091&id=8208439750977890&widgetName=sp_atf_next
Yongluo Tapete de mouse tapete extra grande macio estendido antiderrapante para PC laptop;R$ 116,69;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg19_1?ie=UTF8&adId=A09338762HSLZUY2LCAUN&url=%2FYongluo-Tapete-tapete-estendido-antiderrapante%2Fdp%2FB09B4SH1Y6%2Fref%3Dsr_1_434_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268091%26s%3Delectronics%26sr%3D1-434-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634268091&id=8208439750977890&widgetName=sp_atf_next
Yongluo Mouse Pad Confortável Mouse Pad com Apoio de Pulso para PC Laptop (Preto);R$ 56,69;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg19_1?ie=UTF8&adId=A07950783BMOD1DBELJK2&url=%2FYongluo-Mouse-Confort%25C3%25A1vel-Apoio-Laptop%2Fdp%2FB09BZHPZSQ%2Fref%3Dsr_1_435_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268091%26s%3Delectronics%26sr%3D1-435-spons%26psc%3D1&qualifier=1634268091&id=8208439750977890&widgetName=sp_atf_next
PC Gamer Completo AMD 10-Core CPU 3.8Ghz 8GB (Placa de vídeo Radeon R5 2GB) SSD e HD 2TB Kit Gamer Skill Monitor HDMI LED 19.5 Casual;R$ 2.931,59;3,6 de 5 estrelas;3;https://www.amazon.com.br/Completo-10-Core-Skill-Gaming-40440/dp/B08P561LHS/ref=sr_1_436?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268091&s=electronics&sr=1-436&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"NOTEBOOK ACER 14"" HD A514-53-59QJ / NX.A4LAL.003 / I5-1035G1/ 8GB/ 256GB SSD/ W10 HOME";R$ 3.699,00;;em até 10x de R$ 369,90 sem juros;https://www.amazon.com.br/NOTEBOOK-ACER-A514-53-59QJ-NX-A4LAL-003-I5-1035G1/dp/B08W5FBF52/ref=sr_1_437?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268091&s=electronics&sr=1-437&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Andoer SADA D-202 USB Combinação de alto-falantes com fio Alto-falantes de computador Bass Stereo Music Player Subwoofer Caixa de som para desktop Laptop Notebook Tablet PC Smart Phone;R$ 178,39;0;0;https://www.amazon.com.br/Combina%C3%A7%C3%A3o-alto-falantes-Alto-falantes-computador-Subwoofer/dp/B08L9HKVVL/ref=sr_1_439?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268091&s=electronics&sr=1-439&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12
Domary Fone de ouvido estéreo para jogos T-997 com microfone para PS4 PC laptop com cancelamento de ruído sobre a orelha Fones de ouvido graves Surround protetores de ouvido macios para jogos;R$ 121,47;0;0;https://www.amazon.com.br/Domary-microfone-cancelamento-Surround-protetores/dp/B09FS4JNWL/ref=sr_1_440?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268091&s=electronics&sr=1-440&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74
C3TECH MB-200 Mouse Bungee com Hub Leitor MicroSD, Cinza;R$ 93,90;4,7 de 5 estrelas;56;https://www.amazon.com.br/Bungee-Leitor-MicroSD-MB-200SI-C3TECH/dp/B07FQWY8XB/ref=sr_1_441?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268091&s=electronics&sr=1-441&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Multifuncional HP Ink Tank 416 - Tanque de Tinta (Z4B55A) Preto;R$ 1.099,00;4,5 de 5 estrelas;960;https://www.amazon.com.br/Multifuncional-Inktank-416-WI-FI-Impressoras/dp/B07D2L3K9B/ref=sr_1_442?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268091&s=electronics&sr=1-442&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Computador Intel Core i5 Com Hdmi 8GB HD 1TB Windows 10 Teclado Mouse Desktop Pc;R$ 1.599,00;0;0;https://www.amazon.com.br/Computador-Intel-120GB-Windows-Desktop/dp/B08WC8D97C/ref=sr_1_443?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268091&s=electronics&sr=1-443&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Computador Desktop Jab Computadores Intel Core I3 2100 3.1 GhZ, Memoria RAM DDR3 de 4GB + SSD 120 Gb+ WIFI + Teclado + Mouse;R$ 1.299,00;4,3 de 5 estrelas;18;https://www.amazon.com.br/Computador-Desktop-Computadores-Memoria-Teclado/dp/B08JZCFDKB/ref=sr_1_444?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268091&s=electronics&sr=1-444&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Fone De Ouvido Headset Gamer Askari P2 Pc Vermelho Warrior - PH293;R$ 109,90;4,3 de 5 estrelas;347;https://www.amazon.com.br/Ouvido-Headset-Askari-Vermelho-Warrior/dp/B07P49KW3N/ref=sr_1_445?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268091&s=electronics&sr=1-445&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Teclado Gamer Logitech G213 com Layout ABNT2, RGB LIGHTSYNC, Controles de Mídia Dedicados, Design Durável e Resistente à Respingos;R$ 359,90;4,7 de 5 estrelas;366;https://www.amazon.com.br/Teclado-para-Logitech-Prodigy-ABNT2/dp/B081P3Z565/ref=sr_1_446?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268091&s=electronics&sr=1-446&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Domary G852 BT5.1 2.4G Dual Mode Mouse sem fio portátil mudo Mouse Ergonômico Mouse óptico 1600DPI prata;R$ 92,07;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg19_1?ie=UTF8&adId=A011090014ETXQ4CZ7ISY&url=%2FDomary-port%25C3%25A1til-Ergon%25C3%25B4mico-%25C3%25B3ptico-1600DPI%2Fdp%2FB09FRYCNG5%2Fref%3Dsr_1_448_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268091%26s%3Delectronics%26sr%3D1-448-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634268091&id=8208439750977890&widgetName=sp_mtf
Fesjoy Teclado para jogos, teclado para jogos em inglês russo USB 3 modos de retroiluminação teclas flutuantes Teclado retroiluminado LED Gamer 19 teclas sem conflitos;R$ 144,75;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg19_1?ie=UTF8&adId=A094205329HND8KBFJ19A&url=%2FFesjoy-retroilumina%25C3%25A7%25C3%25A3o-flutuantes-retroiluminado-conflitos%2Fdp%2FB091K5W7X8%2Fref%3Dsr_1_449_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268091%26s%3Delectronics%26sr%3D1-449-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1634268091&id=8208439750977890&widgetName=sp_mtf
Fesjoy Ssd, S520S 512Gb Ssd 2,5 polegadas Sata6Gb/S TLC Nand Unidade de estado sólido flash com R/W até 550/450Mb/S;R$ 720,35;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg19_1?ie=UTF8&adId=A01104227S2HFPQWC9VS&url=%2FFesjoy-polegadas-Sata6Gb-Unidade-estado%2Fdp%2FB08NWTJ2KW%2Fref%3Dsr_1_450_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268091%26s%3Delectronics%26sr%3D1-450-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634268091&id=8208439750977890&widgetName=sp_mtf
Capa Protetora PC Bumper Case compatível com Samsung Galaxy Watch 4 40mm SM-R860 / SM-R865 - Marca LTIMPORTS (Transparente);R$ 57,24;0;0;https://www.amazon.com.br/Protetora-compat%C3%ADvel-Samsung-SM-R860-SM-R865/dp/B09HJBML4L/ref=sr_1_451?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268091&s=electronics&sr=1-451
iClamper Energia 5 Tomadas - Filtro de Linha + DPS - Preto;R$ 52,90;4,9 de 5 estrelas;7.337;https://www.amazon.com.br/Filtro-linha-tomadas-iClamper-Energia/dp/B0763VCVYD/ref=sr_1_452?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268091&s=electronics&sr=1-452
Mouse Pad Professional Gaming, Havit, HV-MP830, 30x90 cm;R$ 38,90;4,9 de 5 estrelas;7.541;https://www.amazon.com.br/Mouse-Pad-Gaming-Havit-HV-MP830/dp/B0152HPXXE/ref=sr_1_453?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268091&s=electronics&sr=1-453
HyperX HX426C16FB316 - Memória Fury de 16GB DIMM DDR4 2666Mhz 1,2V para desktop;R$ 669,50;4,9 de 5 estrelas;68;https://www.amazon.com.br/Memoria-Desktop-2666mhz-Hx426c16fb3-16/dp/B07WF9MD3Q/ref=sr_1_454?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268091&s=electronics&sr=1-454&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Computador Intel Core I5 8gb Hd 1tb Melhor Custo Benefício;R$ 1.377,29;3,8 de 5 estrelas;34;https://www.amazon.com.br/Computador-Intel-Melhor-Custo-Benef%C3%ADcio/dp/B07YSTFDD7/ref=sr_1_455?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268091&s=electronics&sr=1-455&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
CPU Gamer Core i5 3470, 8GB, 1TB, GT710 2GB;R$ 2.014,11;3,4 de 5 estrelas;20;https://www.amazon.com.br/cpu-gamer-core-3470-gt710/dp/B07FFBL7JC/ref=sr_1_456?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268091&s=electronics&sr=1-456&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Fonte Atx 600W Reais + Cabo De Energia Para PC Gamer Kp-535 Bivolt - Cowboy;R$ 280,00;0;0;https://www.amazon.com.br/Fonte-Reais-Energia-Kp-535-Bivolt/dp/B08DBV8BP5/ref=sr_1_457?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268091&s=electronics&sr=1-457&ufe=app_do%3Aamzn1.fos.4bddec23-2dcf-4403-8597-e1a02442043d
Caixa de Som Gamer Quantum Duo JBL Blk;R$ 1.129,90;;em até 10x de R$ 112,99 sem juros;https://www.amazon.com.br/Caixa-Som-Gamer-Quantum-JBL/dp/B08NFKFN94/ref=sr_1_458?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268091&s=electronics&sr=1-458&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Pc Gamer Completo I5 8gb 1tb Monitor Placa De Video Teclado;R$ 4.889,00;5,0 de 5 estrelas;1;https://www.amazon.com.br/Gamer-Completo-Monitor-Placa-Teclado/dp/B06W5RB543/ref=sr_1_459?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268091&s=electronics&sr=1-459&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Caixa de Som Bluetooth Edifier R1280DB 42W, Monitor de áudio, Bivolt, Preto;R$ 1.325,90;4,6 de 5 estrelas;1.170;https://www.amazon.com.br/Monitor-%C3%81udio-Edifier-R1280Db-Madeira/dp/B01NCTGH9M/ref=sr_1_460?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268091&s=electronics&sr=1-460&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
Headset Gamer KP-396 Pc Fone Ouvido + Adaptador Ps4 Celular Azul;R$ 112,50;3,2 de 5 estrelas;11;https://www.amazon.com.br/Headset-KP-396-Ouvido-Adaptador-Celular/dp/B07PP3DKLZ/ref=sr_1_461?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268091&s=electronics&sr=1-461&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
Fesjoy U Disk, K133 128G U Disk Metal Portátil USB Flash Drive Impermeável Mini Memory Stick Pen Drives USB 3.0 Prata com Alça;R$ 130,15;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg19_1?ie=UTF8&adId=A09306372W5MVUHOY26HO&url=%2FFesjoy-Port%25C3%25A1til-Imperme%25C3%25A1vel-Memory-Drives%2Fdp%2FB0924G9N5T%2Fref%3Dsr_1_463_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268091%26s%3Delectronics%26sr%3D1-463-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1634268091&id=8208439750977890&widgetName=sp_btf
Fesjoy Mouse USB Aj903 com fio USB para jogos RGB iluminação de alto desempenho 32 bits Ic 50 G aceleração programação macro personalizada 16000 Dpi mouse para home office;R$ 364,15;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg19_1?ie=UTF8&adId=A09570371S6D9H4G9B6WJ&url=%2FFesjoy-ilumina%25C3%25A7%25C3%25A3o-desempenho-programa%25C3%25A7%25C3%25A3o-personalizada%2Fdp%2FB0924GMT5L%2Fref%3Dsr_1_464_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268091%26s%3Delectronics%26sr%3D1-464-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1634268091&id=8208439750977890&widgetName=sp_btf
Fesjoy Placa de som, placa de som Pci-E Cmi8738 5.1 canais Pci-E placa de som para computador desktop suporta 6 canais estéreo Surround saída placa de som de áudio;R$ 96,65;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg19_1?ie=UTF8&adId=A01201173M3FV4M6KBFOC&url=%2FFesjoy-Cmi8738-computador-desktop-Surround%2Fdp%2FB0924BN821%2Fref%3Dsr_1_465_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268091%26s%3Delectronics%26sr%3D1-465-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634268091&id=8208439750977890&widgetName=sp_btf
Fesjoy Adaptador Vga para S-Video, adaptador VGA para RCA S-Video, PC, laptop para TV, conversor de vídeo;R$ 115,15;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg20_1?ie=UTF8&adId=A08224511NFS020C2K08L&url=%2FFesjoy-Adaptador-S-Video-adaptador-conversor%2Fdp%2FB091K9DDSY%2Fref%3Dsr_1_457_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268094%26s%3Delectronics%26sr%3D1-457-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1&qualifier=1634268094&id=1660500895608017&widgetName=sp_atf_next
Houshome Tapete de rato confortável tapete de rato com apoio de pulso para PC portátil (rosa);R$ 53,17;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg20_1?ie=UTF8&adId=A051683921UFTWENE11UT&url=%2FHoushome-Tapete-confort%25C3%25A1vel-tapete-port%25C3%25A1til%2Fdp%2FB09GY6RQN9%2Fref%3Dsr_1_458_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268094%26s%3Delectronics%26sr%3D1-458-spons%26psc%3D1&qualifier=1634268094&id=1660500895608017&widgetName=sp_atf_next
Houshome Chave USB Controle Pedal Teclado Mouse Pedal Preto para PC Game Mouse;R$ 147,77;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg20_1?ie=UTF8&adId=A0476896EH4URD07JI5B&url=%2FHoushome-Chave-Controle-Pedal-Teclado%2Fdp%2FB09GY6SW7Z%2Fref%3Dsr_1_459_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dpc%26qid%3D1634268094%26s%3Delectronics%26sr%3D1-459-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1634268094&id=1660500895608017&widgetName=sp_atf_next
Headset, BRIGHT, 0010;R$ 19,90;3,4 de 5 estrelas;794;https://www.amazon.com.br/BRIGHT-0010-Headset-Bright/dp/B0754DKHFN/ref=sr_1_460?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=pc&qid=1634268094&s=electronics&sr=1-460
