descricao;preco;avaliacao;quantidade_avaliacoes;URL
"Notebook LG Gram 15.6"" 15Z90N Intel Core I5 8GB SSD 256GB M.2 Nvme Windows 10 Home Cinza Titanio";6801.91;5;0;https://www.magazineluiza.com.br/notebook-lg-gram-15-6-15z90n-intel-core-i5-8gb-ssd-256gb-m-2-nvme-windows-10-home-cinza-titanio/p/caheh1hj7b/in/ntmk/
Notebook Samsung Book NP550XDA-KT1BR Intel Core i3 - 4GB 1TB 15,6” Full HD LED Windows 10;3990.0;5;0;https://www.magazineluiza.com.br/notebook-samsung-book-np550xda-kt1br-intel-core-i3-4gb-1tb-156-full-hd-led-windows-10/p/abadbf621j/in/note/
"Notebook Gamer 2AM E550 NVIDIA GeForce GTX 1050 3GB - FreeDOS Core i7-9700 16GB  SSD NVMe 128GB + 1TB FullHD 15.6""";6999.0;5;0;https://www.magazineluiza.com.br/notebook-gamer-2am-e550-nvidia-geforce-gtx-1050-3gb-freedos-core-i7-9700-16gb-ssd-nvme-128gb-1tb-fullhd-15-6/p/cbj31k537e/in/ntmk/
Notebook lenovo dual core n4020 4gb hd 500 tela 15.6;2745.5;5;0;https://www.magazineluiza.com.br/notebook-lenovo-dual-core-n4020-4gb-hd-500-tela-15-6/p/gdjc7g89g4/in/ntmk/
Notebook Lenovo IdeaPad 3I i5 Tela 15.6 256GBSSD 8GB Windows 10;5038.65;5;0;https://www.magazineluiza.com.br/notebook-lenovo-ideapad-3i-i5-tela-15-6-256gbssd-8gb-windows-10/p/cg0481h1d3/in/note/
Notebook Acer Tela 15.6 R7 256GB SSD 8GBRAM A315-23-R3L9 Windows 10;4966.2;5;0;https://www.magazineluiza.com.br/notebook-acer-tela-15-6-r7-256gb-ssd-8gbram-a315-23-r3l9-windows-10/p/hgc86280h4/in/ntmk/
Notebook acer;5000.0;5;0;https://www.magazineluiza.com.br/notebook-acer/p/bbh794bj9a/in/ntmk/
"Notebook 15.6"" aspire 3 core i3-1005g1/4gb/ssd 256gb/win10 a315-56-330j  ACER";3490.06;5;0;https://www.magazineluiza.com.br/notebook-15-6-aspire-3-core-i3-1005g1-4gb-ssd-256gb-win10-a315-56-330j-acer/p/fe20cec546/in/ntmk/
Notebook Acer Aspire 5 A515-54G-53XP Intel Core i5- 8GB 256GB SSD 15,6” Full HDLED Placa de Vídeo2GB;6745.0;5;0;https://www.magazineluiza.com.br/notebook-acer-aspire-5-a515-54g-53xp-intel-core-i5-8gb-256gb-ssd-156-full-hdled-placa-de-video2gb/p/caa8g06b7f/in/ntmk/
Notebook Samsung Book X30 Intel Core i5 8GB 1TB - 15,6” Windows 10;5817.36;5;0;https://www.magazineluiza.com.br/notebook-samsung-book-x30-intel-core-i5-8gb-1tb-156-windows-10/p/dfbabe9h60/in/note/
Notebook Samsung Book X50 Intel Core i7 8GB 1TB - 15,6” Placa de Vídeo 2GB Windows 10;8359.99;5;0;https://www.magazineluiza.com.br/notebook-samsung-book-x50-intel-core-i7-8gb-1tb-156-placa-de-video-2gb-windows-10/p/cg619fecjh/in/note/
Notebook Positivo 2 em 1 Intel 2.4GHz 4GB 64GB SSD Tela 11.6 Windows 10 PRO;2482.17;4;2;https://www.magazineluiza.com.br/notebook-positivo-2-em-1-intel-2-4ghz-4gb-64gb-ssd-tela-11-6-windows-10-pro/p/jbd2jkee57/in/n2e1/
Notebook Acer A315-23-R1J9 - Tela 15.6, Ryzen 7 3700U, 12GB, SSD 256GB, Radeon RX Vega 10, Windows;5919.67;5;0;https://www.magazineluiza.com.br/notebook-acer-a315-23-r1j9-tela-15-6-ryzen-7-3700u-12gb-ssd-256gb-radeon-rx-vega-10-windows/p/db1052h3b6/in/ntmk/
Notebook Dell Inspiron 5301 Core I7 11gen 8gb 512ssd;7538.25;5;0;https://www.magazineluiza.com.br/notebook-dell-inspiron-5301-core-i7-11gen-8gb-512ssd/p/eh1g47b55f/in/nodl/
Notebook HPCM 445 G7 RYZEN7 8GB SSD 256GB W10P -1H9L6LAAC4;8368.07;5;0;https://www.magazineluiza.com.br/notebook-hpcm-445-g7-ryzen7-8gb-ssd-256gb-w10p-1h9l6laac4-hewlett-packard/p/gb6hg3jb8g/in/pcgm/
Notebook Asus Tela 15,6 Core i7 1TB 8GBRAM Geforce 2G X512FJ-EJ551T;6051.92;5;0;https://www.magazineluiza.com.br/notebook-asus-tela-156-core-i7-1tb-8gbram-geforce-2g-x512fj-ej551t/p/kk63420d20/in/ntmk/
Notebook Samsung Book E20 NP550XC-KT2BR, Intel Dual-Core, 4GB, 500GB, Prata - Windows 10;3134.05;5;0;https://www.magazineluiza.com.br/notebook-samsung-book-e20-np550xc-kt2br-intel-dual-core-4gb-500gb-prata-windows-10/p/hf84c3314a/in/note/
Notebook Dell Inspiron 3501 Core I3 4gb 128ssd Linux;3771.5;5;0;https://www.magazineluiza.com.br/notebook-dell-inspiron-3501-core-i3-4gb-128ssd-linux/p/je90285egk/in/nodl/
"MacBook Pro Retina Apple 13,3"", 16GB, Cinza Espacial, SSD 512GB, Intel i5, 2.0 GHz, Touch Bar e ID";21954.44;5;0;https://www.magazineluiza.com.br/macbook-pro-retina-apple-133-16gb-cinza-espacial-ssd-512gb-intel-i5-2-0-ghz-touch-bar-e-id/p/kd7b298kj8/in/mack/
Notebook 14pol Dell Vostro 3400 (i5 1135G7, 16GB DDR4, SSD 256GB nVME + HD 1TB, Win10 Pro, 1yr On Site) - 210-AYLY-F6JC;6337.05;5;0;https://www.magazineluiza.com.br/notebook-14pol-dell-vostro-3400-i5-1135g7-16gb-ddr4-ssd-256gb-nvme-hd-1tb-win10-pro-1yr-on-site-210-ayly-f6jc/p/ee9f4c5gd1/in/ntmk/
Notebook Lenovo S145 15.6 Ryzen5 12gb 1t Linux 81v7s00000;3919.86;5;0;https://www.magazineluiza.com.br/notebook-lenovo-s145-15-6-ryzen5-12gb-1t-linux-81v7s00000/p/cf1c99g1e4/in/ntmk/
Notebook Asus X515JFEJ153T Intel Core i5 8GB 256GB - SSD 15,6” Full HD Placa de Vídeo 2GB Windows 10;3609.05;5;0;https://www.magazineluiza.com.br/notebook-asus-x515jfej153t-intel-core-i5-8gb-256gb-ssd-156-full-hd-placa-de-video-2gb-windows-10/p/ja8387eg24/in/ntmk/
"Notebook Vaio FE14 VJFE42F11X-B0461H Intel Core i5-10210U 8GB 1 TB HDD14"" Full HD Windows 10 Home";4274.05;5;0;https://www.magazineluiza.com.br/notebook-vaio-fe14-vjfe42f11x-b0461h-intel-core-i5-10210u-8gb-1-tb-hdd14-full-hd-windows-10-home/p/da9g1k1d6d/in/ntmk/
Notebook Vaio 14 i5 8gb Ssd256 Windows 10 Full Hd Led;4049.1;5;0;https://www.magazineluiza.com.br/notebook-vaio-14-i5-8gb-ssd256-windows-10-full-hd-led-positivo/p/gfd2k0f274/in/ntmk/
"Notebook Galaxy Book Pro, Windows 10, Intel Core i7, 16GB, 1T de SSD, Tela 15.6"" Full HD";11499.0;5;0;https://www.magazineluiza.com.br/notebook-galaxy-book-pro-windows-10-intel-core-i7-16gb-1t-de-ssd-tela-15-6-full-hd-samsung/p/bj2jeg7416/in/ntmk/
Notebook Positivo Motion 3002034 Intel Atom;1709.1;5;0;https://www.magazineluiza.com.br/notebook-positivo-motion-3002034-intel-atom-3001974-4gb-128gb-emmc-141-led-windows-10/p/232710700/in/ptvm/
Notebook Gamer Acer Aspire Nitro 5 AN515-43-R9K7 - AMD Ryzen 5 8GB 1TB 256GB SSD 15,6;7458.5;5;0;https://www.magazineluiza.com.br/notebook-gamer-acer-aspire-nitro-5-an515-43-r9k7-amd-ryzen-5-8gb-1tb-256gb-ssd-156/p/bf90ba65ck/in/pcgm/
Notebook Acer Aspire A515 - Tela 15.6 Full HD, Intel i7 10510U, RAM 12GB, SSD 512GB, Endless OS;5937.49;5;0;https://www.magazineluiza.com.br/notebook-acer-aspire-a515-tela-15-6-full-hd-intel-i7-10510u-ram-12gb-ssd-512gb-endless-os/p/ej48cgk6h9/in/note/
"Notebook Samsung Chromebook Intel Celeron 4GB 32GB 11,6"" - Prata - Bivolt";2091.62;5;0;https://www.magazineluiza.com.br/notebook-samsung-chromebook-intel-celeron-4gb-32gb-116-prata-bivolt/p/dcdd1746bf/in/ntmk/
"MacBook Pro Retina Apple 13,3"", 16GB, Prata, SSD 512GB, Intel Core i5, 2.0 GHz, Touch Bar e Touch ID";21954.44;5;0;https://www.magazineluiza.com.br/macbook-pro-retina-apple-133-16gb-prata-ssd-512gb-intel-core-i5-2-0-ghz-touch-bar-e-touch-id/p/ge4de4k4g4/in/mack/
Notebook Dell Inspiron 5406 2x1 Core I7 11 Gen 8gb 256ssd;7110.75;5;0;https://www.magazineluiza.com.br/notebook-dell-inspiron-5406-2x1-core-i7-11-gen-8gb-256ssd/p/kg8khd55e9/in/nodl/
"MacBook Pro Retina Apple 13,3"", 8GB, Prata, SSD 512GB, Processador M1, Touch Bar e Touch ID";18187.78;5;0;https://www.magazineluiza.com.br/macbook-pro-retina-apple-133-8gb-prata-ssd-512gb-processador-m1-touch-bar-e-touch-id/p/ec6eeahf05/in/mack/
"Notebook Lenovo Ideapad 3i Intel Core i5-10210U 8GB 256GB SSD  15,6"" HD Windows 10 Home, Prata";5123.6;5;0;https://www.magazineluiza.com.br/notebook-lenovo-ideapad-3i-intel-core-i5-10210u-8gb-256gb-ssd-156-hd-windows-10-home-prata/p/bf7226d6eg/in/note/
Notebook Positivo Motion Q4128C 4GB 128GB eMMC 14pol Windows 10 e Office 365 Personal 1 Ano;1583.1;5;0;https://www.magazineluiza.com.br/notebook-positivo-motion-q4128c-4gb-128gb-emmc-14pol-windows-10-e-office-365-personal-1-ano/p/fd5j3jfc3b/in/ptvm/
Notebook Samsung Galaxy Book GO Sdragon 7c Octa-core 4GB 128GB SSD eUFS Windows 10;3960.87;5;0;https://www.magazineluiza.com.br/notebook-samsung-galaxy-book-go-sdragon-7c-octa-core-4gb-128gb-ssd-eufs-windows-10/p/fcgda6k8e3/rc/rcnm/
Notebook Compaq Presario CQ-17 14 i5-7200 500GB 16GB Optane 4GB Win10 H;3410.1;3;2;https://www.magazineluiza.com.br/notebook-compaq-presario-cq-17-14-i5-7200-500gb-16gb-optane-4gb-win10-h/p/kcf83087d9/in/ntmk/
"Notebook Acer A315-23-R6HC AMD Ryzen 5-3500U 8GB Ram 512GB SSD Windows 10 15.6""";4233.69;5;0;https://www.magazineluiza.com.br/notebook-acer-a315-23-r6hc-amd-ryzen-5-3500u-8gb-ram-512gb-ssd-windows-10-15-6/p/jc84fk1g5h/in/note/
Notebook Acer Aspire 3 A315-23-R6HC AMD Ryzen 5-3500U, 8GB, 512GB SSD, 15.6 HD Ultrafino, Windows 10 Home, Preto - NX.A39AL.004;3861.0;5;0;https://www.magazineluiza.com.br/notebook-acer-aspire-3-a315-23-r6hc-amd-ryzen-5-3500u-8gb-512gb-ssd-15-6-hd-ultrafino-windows-10-home-preto-nx-a39al-004/p/hgeegfaj1f/in/ntmk/
"Notebook Compaq Presario 430 Intel Core i3-6157U Windows 10 4GB RAM SSD 120GB 14.1""";3199.9;5;0;https://www.magazineluiza.com.br/notebook-compaq-presario-430-intel-core-i3-6157u-windows-10-4gb-ram-ssd-120gb-14-1/p/aa646k649e/in/ntmk/
Notebook Dell Inspiron i15-3501-M46P - Tela 15.6, Intel i5 1035G1, RAM 8GB, SSD 256GB, Windows 10;4835.49;5;0;https://www.magazineluiza.com.br/notebook-dell-inspiron-i15-3501-m46p-tela-15-6-intel-i5-1035g1-ram-8gb-ssd-256gb-windows-10/p/fj114ca8ak/in/nodl/
"Notebook Samsung Book X30 NP550XCJ-KF2 10ª Intel Core I5 8GB 1TB W10 15,6"" Branco";3182.49;5;0;https://www.magazineluiza.com.br/notebook-samsung-book-x30-np550xcj-kf2-10a-intel-core-i5-8gb-1tb-w10-156-branco/p/kjj241jd64/in/note/
"Notebook Multilaser Pc133 Legacy Atom Z8350 Ram 2gb Hd 32gb 14"" Windows 10 Home Vermelho";1522.96;5;0;https://www.magazineluiza.com.br/notebook-multilaser-pc133-legacy-atom-z8350-ram-2gb-hd-32gb-14-windows-10-home-vermelho/p/jjgbb2hg5b/in/ntmk/
Notebook Acer Aspire 5 Intel Core i5-1035G1, 4GB RAM, SSD 256GB, 14.0 HD, Windows 10 Home, Prata - A514-53-5239;3739.89;5;0;https://www.magazineluiza.com.br/notebook-acer-aspire-5-intel-core-i5-1035g1-4gb-ram-ssd-256gb-14-0-hd-windows-10-home-prata-a514-53-5239/p/ekh89ch44g/in/ntmk/
"Notebook Samsung Book Intel Celeron 6305 Dual-Core 4GB 500GB 15,6"" Full HD Linux, Cinza Chumbo";2934.94;5;0;https://www.magazineluiza.com.br/notebook-samsung-book-intel-celeron-6305-dual-core-4gb-500gb-156-full-hd-linux-cinza-chumbo/p/hf5gk56aaa/in/note/
Notebook Asus M515Da-Ej502T Cinza;3719.91;5;2;https://www.magazineluiza.com.br/notebook-asus-m515da-ej502t-cinza/p/hk5gh2e6j8/in/ntmk/
"Notebook Compaq Presario 454 Intel Core i5 Linux 8GB 240GB SSD 14"" - Cinza";3699.0;5;0;https://www.magazineluiza.com.br/notebook-compaq-presario-454-intel-core-i5-linux-8gb-240gb-ssd-14-cinza/p/bh43k1j6f5/in/ntmk/
"Notebook Multilaser Pc131 Legacy Atom Z8350 Ram 2gb Hd 32gb Tela 14"" Windows 10 Home Cinza";1482.57;5;0;https://www.magazineluiza.com.br/notebook-multilaser-pc131-legacy-atom-z8350-ram-2gb-hd-32gb-tela-14-windows-10-home-cinza/p/gj447dhj41/in/ntmk/
Notebook Lenovo Ideapad S145 - Tela 15.6, Intel i3 1005G1, 4GB, HD 1TB, Windows 10 - 82DJ0002BR;3809.49;5;0;https://www.magazineluiza.com.br/notebook-lenovo-ideapad-s145-tela-15-6-intel-i3-1005g1-4gb-hd-1tb-windows-10-82dj0002br/p/jehfc4k905/in/ntmk/
"Notebook Gamer Dell G15-i1000-U20P 15.6"" FHD 10ª Geração Intel Core i5 8GB 512GB SSD NVIDIA GTX 1650 Linux";6349.0;5;0;https://www.magazineluiza.com.br/notebook-gamer-dell-g15-i1000-u20p-15-6-fhd-10a-geracao-intel-core-i5-8gb-512gb-ssd-nvidia-gtx-1650-linux/p/gj454j9cjh/in/ntbg/
Notebook Lenovo Chromebook 100E Intel Celeron N4000z, 4GB RAM, SSD 64GB, Tela 11.6 HD Antirreflexo, Windows 10 Pro - 81M8S01500;2221.11;5;0;https://www.magazineluiza.com.br/notebook-lenovo-chromebook-100e-intel-celeron-n4000z-4gb-ram-ssd-64gb-tela-11-6-hd-antirreflexo-windows-10-pro-81m8s01500/p/aj6hh58j93/in/ntmk/
"Notebook Gamer 2AM E550 NVIDIA GeForce GTX 1050 3GB - Windows 10 Home Core i5-9400 8GB  1TB + SSD 128GB FullHD 15.6""";5999.0;5;0;https://www.magazineluiza.com.br/notebook-gamer-2am-e550-nvidia-geforce-gtx-1050-3gb-windows-10-home-core-i5-9400-8gb-1tb-ssd-128gb-fullhd-15-6/p/cg9d08fb67/in/pcgm/
Notebook Dell Inspiron i13-7391-A30S Intel Core i7 - 8GB 512GB SSD 13,3” Full HD Placa de Vídeo 2GB;9743.51;5;0;https://www.magazineluiza.com.br/notebook-dell-inspiron-i13-7391-a30s-intel-core-i7-8gb-512gb-ssd-133-full-hd-placa-de-video-2gb/p/agh28f555g/in/nodl/
Notebook Vaio FE14 14 Polegadas Intel I5-10210U Windows 10 Home 8Gb 1TB;4415.59;5;0;https://www.magazineluiza.com.br/notebook-vaio-fe14-14-polegadas-intel-i5-10210u-windows-10-home-8gb-1tb/p/add6h5c618/in/ntmk/
"Notebook 14"" Chromebook Celeron 4GB RAM/32GB SSD Cinza C423NA-DH02 Asus";2225.87;5;0;https://www.magazineluiza.com.br/notebook-14-chromebook-celeron-4gb-ram-32gb-ssd-cinza-c423na-dh02-asus/p/dfkd99254c/in/chro/
Notebook Vaio FE14 14 FHD I5 10210U 1TB 8GB Linux Debian VJFE42F11X-B0451H;5579.1;5;0;https://www.magazineluiza.com.br/notebook-vaio-fe14-14-fhd-i5-10210u-1tb-8gb-linux-debian-vjfe42f11x-b0451h/p/jd4ecf1bb7/in/ntmk/
"Notebook Vaio FE14 Intel Core i7, 8GB, 1TB, Tela 14"", Full HD, e Windows 10 Home";4654.99;5;0;https://www.magazineluiza.com.br/notebook-vaio-fe14-intel-core-i7-8gb-1tb-tela-14-full-hd-e-windows-10-home/p/dj6g979050/in/ntmk/
Notebook 15.6 Pol Intel Core I5-1035G1 8GB DDR4 1TB Lenovo BS145-15IIL Preto;4655.0;5;0;https://www.magazineluiza.com.br/notebook-15-6-pol-intel-core-i5-1035g1-8gb-ddr4-1tb-lenovo-bs145-15iil-preto/p/gj7e55gb51/in/ntmk/
"Notebook Acer Aspire 3 A315-23-R3L9, Tela de 15.6"", AMD Ryzen 7 3700U, Windows 10, 8GB RAM, SSD 256GB, Preto";4464.05;5;0;https://www.magazineluiza.com.br/notebook-acer-aspire-3-a315-23-r3l9-tela-de-15-6-amd-ryzen-7-3700u-windows-10-8gb-ram-ssd-256gb-preto/p/bd5k19ehkh/in/ntmk/
Notebook Acer Swift 3 SF314-59-51RB Intel Core I5 Windows 10 Home 8GB 256GB SSD 14' Full HD  Teclado Retro;5984.05;5;0;https://www.magazineluiza.com.br/notebook-acer-swift-3-sf314-59-51rb-intel-core-i5-windows-10-home-8gb-256gb-ssd-14-full-hd-teclado-retro/p/ag22937h9b/in/ntmk/
"Notebook Gamer Dell G15-a0700-MM20PB 15.6"" FHD AMD Ryzen 7 16GB 512GB SSD NVIDIA RTX 3060 Windows 11 + Mochila";9499.0;5;0;https://www.magazineluiza.com.br/notebook-gamer-dell-g15-a0700-mm20pb-15-6-fhd-amd-ryzen-7-16gb-512gb-ssd-nvidia-rtx-3060-windows-11-mochila/p/bcgbk31ad5/in/ntbg/
"Notebook Brazil Pc 15,6"" Full Hd Intel Core I3 4 Gb de Ram Hd 500 Gb";3346.31;5;0;https://www.magazineluiza.com.br/notebook-brazil-pc-156-full-hd-intel-core-i3-4-gb-de-ram-hd-500-gb/p/egb20646kf/in/ntmk/
"Notebook Lenovo Ideapad 3 15IML05 - Core I3-10110U, 15,6"", 4GB, 1TB - Windows 10";3704.05;5;0;https://www.magazineluiza.com.br/notebook-lenovo-ideapad-3-15iml05-core-i3-10110u-156-4gb-1tb-windows-10/p/ch619gh7dc/in/ntmk/
Notebook Samsung E30 Tela 15.6 HD1TB Core i3 NP550XDA Windows 10;4041.69;5;0;https://www.magazineluiza.com.br/notebook-samsung-e30-tela-15-6-hd1tb-core-i3-np550xda-windows-10/p/kf8hbk368a/in/ntmk/
Notebook Dell i15-3501 - Intel i7 1165G7, RAM 32GB, SSD 256GB, GeForce MX330, Windows 10 - Preto;8236.49;5;0;https://www.magazineluiza.com.br/notebook-dell-i15-3501-intel-i7-1165g7-ram-32gb-ssd-256gb-geforce-mx330-windows-10-preto/p/jfh0bej614/in/nodl/
Notebook Evoo Ultra Thin Intel Core i7 6660U 8GB SSD 256GB Tela 15,6 Windows 10;3559.95;5;0;https://www.magazineluiza.com.br/notebook-evoo-ultra-thin-intel-core-i7-6660u-8gb-ssd-256gb-tela-156-windows-10/p/hbd1g8cadf/in/ntmk/
"MacBook Pro Retina Apple 13,3"", 8GB, SSD 256GB, Processador M1, Touch Bar e ID, Cinza Espacial";15554.44;5;0;https://www.magazineluiza.com.br/macbook-pro-retina-apple-133-8gb-ssd-256gb-processador-m1-touch-bar-e-id-cinza-espacial/p/gc1kc8cbeb/in/mack/
Notebook Acer Nitro Ryzen 7 8GB RAM 128 Ssd 1TB;7044.66;5;0;https://www.magazineluiza.com.br/notebook-acer-nitro-ryzen-7-8gb-ram-128-ssd-1tb/p/ka19jgg7dj/in/pcgm/
Notebook Compaq Presario Pentium 4GB SSD 120GB 14 WIN10;1829.22;5;0;https://www.magazineluiza.com.br/notebook-compaq-presario-pentium-4gb-ssd-120gb-14-win10/p/gd76a8de59/in/ntmk/
"Notebook Lenovo Ultrafino IdeaPad 3i Celeron 4GB 128GB SSD Windows 10 15.6"" Câmera 720p com privacidade 82BU0001BR Prata";3299.9;5;0;https://www.magazineluiza.com.br/notebook-lenovo-ultrafino-ideapad-3i-celeron-4gb-128gb-ssd-windows-10-15-6-camera-720p-com-privacidade-82bu0001br-prata/p/chge2a4jb5/in/ntmk/
"Notebook Samsung Book 11ª Intel Core i3-1115G4 4GB 1TB 15,6"" Full HD Windows 10 Home, Cinza Chumbo";3735.67;5;0;https://www.magazineluiza.com.br/notebook-samsung-book-11a-intel-core-i3-1115g4-4gb-1tb-156-full-hd-windows-10-home-cinza-chumbo/p/kj1f589c8d/in/note/
Notebook Lenovo Chromebook Intel Celeron 2.6GHz 4GB RAM 32GB SSD Chrome OS Tela 11.6 - Preto;2231.07;5;0;https://www.magazineluiza.com.br/notebook-lenovo-chromebook-intel-celeron-2-6ghz-4gb-ram-32gb-ssd-chrome-os-tela-11-6-preto/p/kk71a725ge/in/ntmk/
Notebook Asus VivoBook 15 X512FB-BR501T Intel Core - i5 8GB 1TB 15,6” Placa de Vídeo 2GB Windows 10;5225.0;5;0;https://www.magazineluiza.com.br/notebook-asus-vivobook-15-x512fb-br501t-intel-core-i5-8gb-1tb-156-placa-de-video-2gb-windows-10/p/cb6e811442/in/ntmk/
Notebook Positivo Motion C41128Ei Intel Celeron N4020, 4GB, 128GB SSD, Linux, 14 Full HD, Cinza - 3001930;1976.67;5;0;https://www.magazineluiza.com.br/notebook-positivo-motion-c41128ei-intel-celeron-n4020-4gb-128gb-ssd-linux-14-full-hd-cinza-3001930/p/gf279j5391/in/note/
Notebook Dell 15-3501 - Tela 15.6, Intel i7 1165G7, 32GB, SSD 1TB, Intel Iris Xe Graphics, Windows;15573.04;5;0;https://www.magazineluiza.com.br/notebook-dell-15-3501-tela-15-6-intel-i7-1165g7-32gb-ssd-1tb-intel-iris-xe-graphics-windows/p/df078aj040/in/nodl/
Notebook Acer Aspire 3 A315-56-35ET Intel Core i3 8GB 512GB SSD 15,6 Win 10;4654.05;5;0;https://www.magazineluiza.com.br/notebook-acer-aspire-3-a315-56-35et-intel-core-i3-8gb-512gb-ssd-156-win-10/p/ebd981kc1f/in/ntmk/
Notebook Positivo Motion Red Q232B Intel Quad Core - 2GB eMMC 32GB 14” Windows 10;2439.39;5;0;https://www.magazineluiza.com.br/notebook-positivo-motion-red-q232b-intel-quad-core-2gb-emmc-32gb-14-windows-10/p/kbde8071df/in/note/
Notebook Vaio 10ºGeração Intel Core i7-10510U 8GB 256GB.SSD Tela 15.6 Polegadas Windows 10;5399.0;5;0;https://www.magazineluiza.com.br/notebook-vaio-10ogeracao-intel-core-i7-10510u-8gb-256gb-ssd-tela-15-6-polegadas-windows-10/p/kf33bccfh0/in/ntmk/
Notebook Notebook 3341578 Vjfe53f11x-b2211h Fe15 I3-1005g1 8gb Ssd 512gb 15 Led Hd Win10;4608.55;5;0;https://www.magazineluiza.com.br/notebook-notebook-3341578-vjfe53f11x-b2211h-fe15-i3-1005g1-8gb-ssd-512gb-15-led-hd-win10-vaio/p/ega7da3k1a/rc/rcnm/
Notebook Acer Aspire A515-54-72KU - Tela 15.6 Full HD, Intel i7-10510U, 8GB, SSD 512GB, Endless OS;5676.72;5;0;https://www.magazineluiza.com.br/notebook-acer-aspire-a515-54-72ku-tela-15-6-full-hd-intel-i7-10510u-8gb-ssd-512gb-endless-os/p/aeb4dhbajd/in/ntmk/
"Notebook Dell Inspiron 3501-U45P 15.6"" HD 11ª Geração Intel Core i5 8GB 256GB SSD Linux Preto";5699.91;5;0;https://www.magazineluiza.com.br/notebook-dell-inspiron-3501-u45p-15-6-hd-11a-geracao-intel-core-i5-8gb-256gb-ssd-linux-preto/p/kf9a6kb7cb/in/nodl/
Notebook Acer Aspire 5 14 HD I3-1005G1 128GB SSD 4GB Prata Win 10 Home A514-53-31PN;2968.2;5;0;https://www.magazineluiza.com.br/notebook-acer-aspire-5-14-hd-i3-1005g1-128gb-ssd-4gb-prata-win-10-home-a514-53-31pn/p/ce2jkk704d/in/ntmk/
Notebook Multilaser Legacy Book, com Windows 10 Home, Processador Intel Celeron, Memoria 4GB 64GB, Tela 14,1 Pol. HD, Preto  PC250;1753.9;5;0;https://www.magazineluiza.com.br/notebook-multilaser-legacy-book-com-windows-10-home-processador-intel-celeron-memoria-4gb-64gb-tela-141-pol-hd-preto-pc250/p/gf9a621k81/in/ntmk/
"Notebook 2 em 1 Dell  i14-5481-M11 8ª Geração Intel Core i3 4GB 128GB SSD 14"" Touch Windows 10";7314.05;5;0;https://www.magazineluiza.com.br/notebook-2-em-1-dell-i14-5481-m11-8a-geracao-intel-core-i3-4gb-128gb-ssd-14-touch-windows-10/p/hd6h10h6k9/in/nodl/
Notebook Samsung Galaxy Book GO Snapdragon 7c, Windows 10 Home, Bivolt Prata;4075.49;5;0;https://www.magazineluiza.com.br/notebook-samsung-galaxy-book-go-snapdragon-7c-windows-10-home-bivolt-prata/p/jhj4cbdad7/in/note/
Notebook 15.6pol Dell Inspiron i15-3583-AS80P (Core i5 8265U, 8GB DDR4, SSD 256GB, AMD Radeon 520, Windows 10 Home);5867.64;5;0;https://www.magazineluiza.com.br/notebook-15-6pol-dell-inspiron-i15-3583-as80p-core-i5-8265u-8gb-ddr4-ssd-256gb-amd-radeon-520-windows-10-home/p/bf6j87f9a7/in/nodl/
Notebook Acer Aspire 5 A515-54-70CM Intel Core i7 8GB 512GB SSD 15,6' Endless;94999.05;5;0;https://www.magazineluiza.com.br/notebook-acer-aspire-5-a515-54-70cm-intel-core-i7-8gb-512gb-ssd-156-endless/p/heac2f3bb9/in/ntmk/
"Notebook Intel Core i3 4GB 1TB Vaio FE14 Tela 14"" Full HD Linux Debian";3599.1;5;0;https://www.magazineluiza.com.br/notebook-intel-core-i3-4gb-1tb-vaio-fe14-tela-14-full-hd-linux-debian/p/jbdaeg8j91/in/ntmk/
Notebook Vaio F15 I3-8130u 4gb Ssd 256gb 15,6 Hd Win 10 Pro;4017.51;5;0;https://www.magazineluiza.com.br/notebook-vaio-f15-i3-8130u-4gb-ssd-256gb-156-hd-win-10-pro/p/facd0d18c8/in/ntmk/
"Notebook Vaio FE14 Core i7-1065G7 8GB 1TB Tela Full HD 14"" Linux - VJFE43F11X-B0611H";5082.14;5;0;https://www.magazineluiza.com.br/notebook-vaio-fe14-core-i7-1065g7-8gb-1tb-tela-full-hd-14-linux-vjfe43f11x-b0611h/p/hadj50h57c/in/ntmk/
Notebook Asus ZenBook 14 UX435EA-A5072T - Intel Core i7 8GB 512GB SSD 14” Full HD LCD;11159.06;5;0;https://www.magazineluiza.com.br/notebook-asus-zenbook-14-ux435ea-a5072t-intel-core-i7-8gb-512gb-ssd-14-full-hd-lcd/p/kkcd008899/in/ntmk/
Notebook Acer Aspire 3 A315-23G-R759 AMD Ryzen 7 8GB RAM 256GB SSD RX Vega 10 15,6 Windows 10;7723.49;5;0;https://www.magazineluiza.com.br/notebook-acer-aspire-3-a315-23g-r759-amd-ryzen-7-8gb-ram-256gb-ssd-rx-vega-10-156-windows-10/p/fgb8abkjc5/in/ntmk/
Notebook Multilaser Legacy Book Intel Pentium N3700 Windows 10 Home Tela 14 4gb Ram 64g Pc310 Preto;1471.55;5;0;https://www.magazineluiza.com.br/notebook-multilaser-legacy-book-intel-pentium-n3700-windows-10-home-tela-14-4gb-ram-64g-pc310-preto/p/abj91825bh/in/ntmk/
